Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
[USER] Sandwiches for the many homeless in [PERSON].,south bend,provide an observation,,solutions/interventions,"[personal interaction]
racist: [No]
Reasoning: The post is an observation of a direct, charitable action being taken. This action constitutes a small-scale solution/intervention and implies a personal interaction with homeless individuals. The comment lacks any form of critique, generalization, or racial bias.",No,"The post is an observation of a direct, charitable action being taken. This action constitutes a small-scale solution/intervention and implies a personal interaction with homeless individuals. The comment lacks any form of critique, generalization, or racial bias.","Comment Type: [provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [personal interaction]
racist: [No]
Reasoning: The post is an observation of a direct, charitable action being taken. This action constitutes a small-scale solution/intervention and implies a personal interaction with homeless individuals. The comment lacks any form of critique, generalization, or racial bias.",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
PERSON0 You really want to go there with your “husbands” record on homelessness in [ORGANIZATION]?,south bend,"ask a rhetorical question, express their opinion",government critique,,"[]
racist: [No]
Reasoning: The post uses a rhetorical question to express a negative opinion about a political figure's (""husband's"") performance on the issue of homelessness, which is a critique of the government.",No,"The post uses a rhetorical question to express a negative opinion about a political figure's (""husband's"") performance on the issue of homelessness, which is a critique of the government.","Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post uses a rhetorical question to express a negative opinion about a political figure's (""husband's"") performance on the issue of homelessness, which is a critique of the government.",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"[USER] Even with the homeless in the middle of FAC0, [ORGANIZATION] is such a shit hole with the [ORGANIZATION]’s WORST stadium.",south bend,"provide an observation, express their opinion",,,"[harmful generalization]
racist: [No]
Reasoning: The user expresses a strong negative opinion about a location, linking the presence of homeless people to their characterization of the area as a ""shit hole."" This creates a negative association and is a harmful generalization. The comment does not offer any specific critique or solution and does not contain racial bias.",No,"The user expresses a strong negative opinion about a location, linking the presence of homeless people to their characterization of the area as a ""shit hole."" This creates a negative association and is a harmful generalization. The comment does not offer any specific critique or solution and does not contain racial bias.","Comment Type: [provide an observation, express their opinion]
Critique Category: []
Response Category: []
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The user expresses a strong negative opinion about a location, linking the presence of homeless people to their characterization of the area as a ""shit hole."" This creates a negative association and is a harmful generalization. The comment does not offer any specific critique or solution and does not contain racial bias.",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"[USER] I'd chose ol ""Mayor [PERSON]"" and ask him why he decided to screw up the traffic patterns in [ORGANIZATION] with his screwed up round abouts on [ORGANIZATION] and FAC0 instead of the poverty and homelessness issues that only got worse during his administration.",south bend,"ask a rhetorical question, provide a fact or claim, express their opinion","money aid allocation, government critique",,"[]
racist: [No]
Reasoning: The user poses a rhetorical question to criticize a government official (""Mayor [PERSON]"") for prioritizing traffic projects over addressing homelessness and poverty. This expresses an opinion, makes a claim about the issues worsening, and critiques the government's allocation of focus and resources.",No,"The user poses a rhetorical question to criticize a government official (""Mayor [PERSON]"") for prioritizing traffic projects over addressing homelessness and poverty. This expresses an opinion, makes a claim about the issues worsening, and critiques the government's allocation of focus and resources.","Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The user poses a rhetorical question to criticize a government official (""Mayor [PERSON]"") for prioritizing traffic projects over addressing homelessness and poverty. This expresses an opinion, makes a claim about the issues worsening, and critiques the government's allocation of focus and resources.",0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"Sixplexes are one building type in FAC0, an affordable housing project currently under construction on [ORGANIZATION] east side [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The post provides a factual statement about a specific affordable housing project, which is a type of solution/intervention for housing insecurity. It does not contain any critique, personal perception, or racial bias.",No,"The post provides a factual statement about a specific affordable housing project, which is a type of solution/intervention for housing insecurity. It does not contain any critique, personal perception, or racial bias.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post provides a factual statement about a specific affordable housing project, which is a type of solution/intervention for housing insecurity. It does not contain any critique, personal perception, or racial bias.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"This song is dedicated to all who are struggling, the disabled, the homeless, the lgbtq community, and everyone around the world that is suicidal or lost someone or a pet.. I want to tell all of you that I love you and everything will be ok..

[URL]",south bend,express their opinion,,,"[]
racist: [No]
Reasoning: The post is an expression of the author's personal feelings of love and support for various struggling groups, including the homeless. It does not offer any critique, solution, or specific perception type, and it contains no racial bias.",No,"The post is an expression of the author's personal feelings of love and support for various struggling groups, including the homeless. It does not offer any critique, solution, or specific perception type, and it contains no racial bias.","Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post is an expression of the author's personal feelings of love and support for various struggling groups, including the homeless. It does not offer any critique, solution, or specific perception type, and it contains no racial bias.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[USER] so my question is can we show at least a *LITTLE* bit of interest in [ORGANIZATION]'s homeless feat. addicted and mentally ill population? Like my personal idea was previously a recorded sit-down discussion between certain members of the [ORGANIZATION] and specific members of-,south bend,"ask a rhetorical question, provide an observation, express their opinion",societal critique,solutions/interventions,"[]
racist: [No]
Reasoning: The post uses a rhetorical question (""can we show at least a *LITTLE* bit of interest"") to express the opinion and observation that society is neglecting people experiencing homelessness with co-occurring addiction and mental illness. It critiques this lack of societal interest and begins to propose a specific solution involving a discussion. The comment contains no racial bias.",No,"The post uses a rhetorical question (""can we show at least a *LITTLE* bit of interest"") to express the opinion and observation that society is neglecting people experiencing homelessness with co-occurring addiction and mental illness. It critiques this lack of societal interest and begins to propose a specific solution involving a discussion. The comment contains no racial bias.","Comment Type: [ask a rhetorical question, provide an observation, express their opinion]
Critique Category: [societal critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post uses a rhetorical question (""can we show at least a *LITTLE* bit of interest"") to express the opinion and observation that society is neglecting people experiencing homelessness with co-occurring addiction and mental illness. It critiques this lack of societal interest and begins to propose a specific solution involving a discussion. The comment contains no racial bias.",0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"[USER] [USER] address how he treated homeless people in [ORGANIZATION] without pretending being a wealthy gay man who adopted children makes him a saint
[LOCATION]",south bend,"provide a fact or claim, express their opinion","government critique, societal critique",,"[]
racist: [No]
Reasoning: The post expresses an opinion and makes a claim, demanding that a person (presumably a public figure) address their alleged mistreatment of homeless people. This serves as a critique of that individual's actions (government critique) and a critique of how society might sanctify individuals based on certain characteristics while ignoring their negative actions (societal critique). The post does not contain any racial bias.",No,"The post expresses an opinion and makes a claim, demanding that a person (presumably a public figure) address their alleged mistreatment of homeless people. This serves as a critique of that individual's actions (government critique) and a critique of how society might sanctify individuals based on certain characteristics while ignoring their negative actions (societal critique). The post does not contain any racial bias.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique, societal critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post expresses an opinion and makes a claim, demanding that a person (presumably a public figure) address their alleged mistreatment of homeless people. This serves as a critique of that individual's actions (government critique) and a critique of how society might sanctify individuals based on certain characteristics while ignoring their negative actions (societal critique). The post does not contain any racial bias.",0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
PERSON0 Have you researched how [PERSON] treated the homeless in [ORGANIZATION] during his two terms? [ORGANIZATION] swept encampments under a downtown overpass more than once and everything got trashed.,south bend,"ask a rhetorical question, provide a fact or claim, express their opinion",government critique,,"[]
racist: [No]
Reasoning: The post uses a rhetorical question to introduce a factual claim about a politician's past actions regarding homeless encampments. The phrasing ""everything got trashed"" expresses a negative opinion of this government action, constituting a critique. The post does not contain any racial bias.",No,"The post uses a rhetorical question to introduce a factual claim about a politician's past actions regarding homeless encampments. The phrasing ""everything got trashed"" expresses a negative opinion of this government action, constituting a critique. The post does not contain any racial bias.","Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post uses a rhetorical question to introduce a factual claim about a politician's past actions regarding homeless encampments. The phrasing ""everything got trashed"" expresses a negative opinion of this government action, constituting a critique. The post does not contain any racial bias.",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
[USER] [USER] It’s a [TIME] attempt to salvage [ORGANIZATION] presidential run because republicans know they are losing. [ORGANIZATION] is not a “sanctuary city” because we can’t barely get sanctuary for our own homeless people.,south bend,"provide a fact or claim, express their opinion","money aid allocation, government critique",,"[deserving/undeserving]
racist: [No]
Reasoning: The post expresses an opinion about political motivations and makes a claim about the city's inability to provide ""sanctuary"" for its existing homeless population. This functions as a critique of government policy and the allocation of resources, creating a hierarchy of who is more deserving of help (""our own homeless people"" vs. others who would benefit from a sanctuary city status). The post does not contain explicit or implicit racial bias.",No,"The post expresses an opinion about political motivations and makes a claim about the city's inability to provide ""sanctuary"" for its existing homeless population. This functions as a critique of government policy and the allocation of resources, creating a hierarchy of who is more deserving of help (""our own homeless people"" vs. others who would benefit from a sanctuary city status). The post does not contain explicit or implicit racial bias.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The post expresses an opinion about political motivations and makes a claim about the city's inability to provide ""sanctuary"" for its existing homeless population. This functions as a critique of government policy and the allocation of resources, creating a hierarchy of who is more deserving of help (""our own homeless people"" vs. others who would benefit from a sanctuary city status). The post does not contain explicit or implicit racial bias.",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
[ORGANIZATION] Mayor [ORGANIZATION] discusses President-Elect PERSON1's immigration policies [ORGANIZATION],south bend,provide a fact or claim,,,"[]
racist: [No]
Reasoning: The post is a neutral, factual statement reporting that a mayor is discussing immigration policies. It does not contain any opinions, critiques, or biases.",No,"The post is a neutral, factual statement reporting that a mayor is discussing immigration policies. It does not contain any opinions, critiques, or biases.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post is a neutral, factual statement reporting that a mayor is discussing immigration policies. It does not contain any opinions, critiques, or biases.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turning heartbreak into hope, a [ORGANIZATION] family is honoring their daughter's memory by feeding the homeless [ORGANIZATION].
READ MORE: [URL] [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The post is a factual report about a family's charitable action (feeding the homeless), which represents a type of intervention. It does not contain any critiques, specific perceptions, or racial bias.",No,"The post is a factual report about a family's charitable action (feeding the homeless), which represents a type of intervention. It does not contain any critiques, specific perceptions, or racial bias.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post is a factual report about a family's charitable action (feeding the homeless), which represents a type of intervention. It does not contain any critiques, specific perceptions, or racial bias.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[USER] [USER] Actually, I think this is a cool idea. Like dorm-style living, but for adults. If it revitalizes mall space, helps local businesses, alleviates a shortage of affordable housing (especially for young adults or seniors) and ISN'T MANDATED BY THE GOVERNMENT, I say go for it!",south bend,express their opinion,government critique,solutions/interventions,"[]
racist: [No]
Reasoning: The user expresses their opinion (""I think this is a cool idea"") on a potential solution to the housing crisis (dorm-style living in malls). They also include a critique of government involvement, specifying the idea is good only if it ""ISN'T MANDATED BY THE GOVERNMENT."" There is no racial bias in the comment.",No,"The user expresses their opinion (""I think this is a cool idea"") on a potential solution to the housing crisis (dorm-style living in malls). They also include a critique of government involvement, specifying the idea is good only if it ""ISN'T MANDATED BY THE GOVERNMENT."" There is no racial bias in the comment.","Comment Type: [express their opinion]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The user expresses their opinion (""I think this is a cool idea"") on a potential solution to the housing crisis (dorm-style living in malls). They also include a critique of government involvement, specifying the idea is good only if it ""ISN'T MANDATED BY THE GOVERNMENT."" There is no racial bias in the comment.",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Thanks to [ORGANIZATION] for inviting [USER] [ORGANIZATION]amp; I to join your table at the [USER] [ORGANIZATION]. After an especially cold night, it was wonderful to be surrounded by the warmth of many individuals who support caring for our unhoused neighbors. [PERSON]",south bend,"provide an observation, express their opinion, express others opinions",,solutions/interventions,"[]
racist: [No]
Reasoning: The user is sharing a personal observation from an event, expressing their positive opinion (""it was wonderful"") about the other attendees who also support caring for ""unhoused neighbors"". This points toward positive, supportive actions or interventions. The post contains no critique or racial bias.",No,"The user is sharing a personal observation from an event, expressing their positive opinion (""it was wonderful"") about the other attendees who also support caring for ""unhoused neighbors"". This points toward positive, supportive actions or interventions. The post contains no critique or racial bias.","Comment Type: [provide an observation, express their opinion, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The user is sharing a personal observation from an event, expressing their positive opinion (""it was wonderful"") about the other attendees who also support caring for ""unhoused neighbors"". This points toward positive, supportive actions or interventions. The post contains no critique or racial bias.",0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"Developer adds [PERSON] building to ORG1 plan for housing, retail and green space as well as address food insecurity. READI money awarded. [ORGANIZATION]",south bend,provide a fact or claim,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The post provides factual information about a development plan that includes housing and addresses food insecurity. This plan is a type of solution/intervention, and the mention of ""READI money awarded"" directly relates to money aid allocation. The post is a neutral statement of fact.",No,"The post provides factual information about a development plan that includes housing and addresses food insecurity. This plan is a type of solution/intervention, and the mention of ""READI money awarded"" directly relates to money aid allocation. The post is a neutral statement of fact.","Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post provides factual information about a development plan that includes housing and addresses food insecurity. This plan is a type of solution/intervention, and the mention of ""READI money awarded"" directly relates to money aid allocation. The post is a neutral statement of fact.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"[USER] My favorite thing [ORGANIZATION] did when he was mirror in [ORGANIZATION], [ORGANIZATION] was cover the city in lime bikes that the homeless could throw in the river. Brilliant guy. 

Maybe if he’s president we can have lime bikes for the homeless to throw around all over the [PERSON]!",south bend,"provide a fact or claim, express their opinion",government critique,,"[harmful generalization]
racist: [No]
Reasoning: The user sarcastically expresses their opinion about a politician's past policy. The post makes a claim that homeless people threw bikes in the river, which is a harmful generalization about this group. The critique is directed at a government figure's decision-making.",No,"The user sarcastically expresses their opinion about a politician's past policy. The post makes a claim that homeless people threw bikes in the river, which is a harmful generalization about this group. The critique is directed at a government figure's decision-making.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The user sarcastically expresses their opinion about a politician's past policy. The post makes a claim that homeless people threw bikes in the river, which is a harmful generalization about this group. The critique is directed at a government figure's decision-making.",0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
[USER] [USER] shut the fuck up man. this guy pretended he knew fucking eight languages. he doesn't. Look up how he treated homeless people in [ORGANIZATION] during [ORGANIZATION] in [ORGANIZATION]. he destroyed their possessions and put them on the streets when there weren't enough shelter beds for them,south bend,"provide a fact or claim, express their opinion",government critique,,"[]
racist: [No]
Reasoning: The commenter expresses a strong negative opinion (""shut the fuck up"") and makes specific factual claims about an individual's past actions toward people experiencing homelessness (""he destroyed their possessions and put them on the streets""). This is a critique of that person's official actions, falling under government critique.",No,"The commenter expresses a strong negative opinion (""shut the fuck up"") and makes specific factual claims about an individual's past actions toward people experiencing homelessness (""he destroyed their possessions and put them on the streets""). This is a critique of that person's official actions, falling under government critique.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The commenter expresses a strong negative opinion (""shut the fuck up"") and makes specific factual claims about an individual's past actions toward people experiencing homelessness (""he destroyed their possessions and put them on the streets""). This is a critique of that person's official actions, falling under government critique.",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"[USER] [USER] HE WAS THE MAYOR. HE CALLED FOR THE SWEEPS. READ THE ARTICLE
[URL]",south bend,provide a fact or claim,government critique,,"[]
racist: [No]
Reasoning: The post makes a factual claim about a mayor's actions (""HE CALLED FOR THE SWEEPS"") to critique a specific government policy related to homelessness. It does not contain any racial bias.",No,"The post makes a factual claim about a mayor's actions (""HE CALLED FOR THE SWEEPS"") to critique a specific government policy related to homelessness. It does not contain any racial bias.","Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post makes a factual claim about a mayor's actions (""HE CALLED FOR THE SWEEPS"") to critique a specific government policy related to homelessness. It does not contain any racial bias.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
