Comment,City,Raw Response
"While [ORGANIZATION]'s not part of this because they're building a single-family home, [PERSON] and the ORG2 are excited to rezone these properties to be consistent with the neighborhood plan that showed these for you, too, to allow for a mix of housing in this neighborhood, and in particular, housing that can be built as and remain as affordable housing in a neighborhood that has ever-changing demand. We're excited to see that they're going to be doing two duplexes and then the quad here on these southern portions. The one on the far right, which is actually the northernmost lot for FAC0, is actually going to be a single-family home.",south bend,"Comment Type: [provide a fact or claim, express their opinion, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual information about housing plans (rezoning, duplexes, quad, single-family home) and expresses excitement (their own and others’ opinions) about the development. The focus is on new housing as a solution/intervention, but there is no critique of money, government, or society, nor any perception type or racial bias present."
"During this time, the homeless shelters were closed, they remained full, the weather amnesty shelter had closed down, and the mayor had provided no alternative options. So while you and I were out celebrating [ORGANIZATION] and honoring our nation's hero, the city was making plans to confiscate all the tents and belongings of the homeless who were residing on that property. The eviction was incredibly cruel, in my opinion, heartless.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique, societal critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual claims about shelter closures and city actions, and expresses their opinion by calling the eviction ""cruel"" and ""heartless."" There is criticism of government actions (mayor/city) and societal attitudes (lack of compassion), but no mention of solutions, personal interaction, or racial bias."
Voting no on the resolution was not a no vote for the homeless community. I had plenty to say at the committee meeting and the council meeting [ORGANIZATION] when voting on this resolution. So I'd just like to refer people to that recording and my public comments as well.,south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker clarifies that their ""no"" vote was not against the homeless community (fact/claim) and references their own prior statements (opinion). There is no critique of money, government, or society, nor is there a discussion of solutions, perceptions, or racial bias."
"We are a corporation of over 20 [ORGANIZATION] businesses. We are seeking fairness for the truly homeless in our community.  as well as greater fiscal responsibility from our local government. And lastly, fairness and freedom for all media platforms to share and report on the actions of our government.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique, societal critique]
Response Category: []
Perception Type: [deserving/undeserving, media portrayal]
racist: [No]
Reasoning: The speaker claims to represent a group of businesses and expresses opinions about fairness for the ""truly homeless"" (implying a deserving/undeserving distinction), fiscal responsibility (money aid allocation/government critique), and media freedom (societal critique/media portrayal). There is no racial bias present."
"So I can't say that there's a definitive answer. plan in [STREET] for the encampments until the affordable units are online. And as we've heard [TIME], there's multiple affordable housing developments coming, but those take [ORGANIZATION].",south bend,"Comment Type: [provide a fact or claim, express their opinion, express others opinions]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker claims there is no definitive answer and references plans for encampments until affordable units are available, expressing their own uncertainty and referencing what others have said about upcoming developments. They discuss solutions/interventions (plans for encampments, affordable housing developments). There is no critique, perception type, or racial bias present."
And I really hope that these things will be implemented because I think we have the willpower to be able to end homelessness in [ORGANIZATION]. I think we can get it done. So thank you very much.,south bend,"Comment Type: [express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses optimism and hope that proposed measures will be implemented and that homelessness can be ended, which is an expression of their opinion. They reference the implementation of solutions/interventions but do not critique money, government, or society. There is no perception type indicated, and no racial bias is present."
And the three blots that the [ORGANIZATION] own will be community land trust homes and will be preserved for affordable housing for the foreseeable future. And so we appreciate your consideration of this so that it will –  improve the housing stock for individuals who need the housing. Thank you.,south bend,"Comment Type: [provide a fact or claim, express their opinion]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker provides factual information about the future use of land for affordable housing and expresses appreciation for consideration, implying support for the intervention. There is no critique, perception type, or racial bias present."
"I'm always happy to support anything we can do for affordable housing. We'll be keeping our fingers crossed and saying prayers going forward, hoping this works. We get the blessing from the feds on it.",south bend,"Comment Type: [express their opinion, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their own positive attitude toward affordable housing efforts and references collective hope and prayers for federal approval, indicating both personal and shared opinions. There is no critique of money, government, or society, but there is support for a solution/intervention (affordable housing). No perception types or racial bias are present."
"The [ORGANIZATION] program, [ORGANIZATION], ORG2, [PERSON], [LOCATION], and [ORGANIZATION]. And if you would like to be a part of that, please let me know. And I did contact the warming centers to see if we had any walk-ins and was pleased to know that there were not any walk-ins that went to any of our public locations that are deemed warming centers.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual information about contacting warming centers and expresses satisfaction that there were no walk-ins, which is an opinion. They also mention an opportunity for involvement, which relates to interventions. There is no critique, perception type, or racial bias present."
"We realized that there, you know, that there are a lot of activities that go on around encampments and around our homeless individuals. And so if we can better understand, if we can better understand that arena, I think we would be better off in being able to protect our neighbors here in the city. We also want to continue to maintain and monitor chemical toilets, so porta-potties.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker states there are many activities around encampments and homeless individuals (fact/claim), and expresses the opinion that better understanding would help protect neighbors. They mention maintaining and monitoring porta-potties, which is a discussion of a specific intervention. There is no critique of government, money, or society, and no perception type or racial bias present."
"At this time, our invocation will be given by [ORGANIZATION], At-Large Councilwoman. Thank you, President [PERSON]. Loving God, protector of all, we ask you to watch over our city and to watch the residents of our city, our children, our seniors, those who go hungry, the houseless, the strangers and immigrants in our midst, and those who are alone, creator of good,  Thank you for the men and women who serve our city in various ways, our staff members, public safety officers, those in leadership roles.",south bend,"Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: This is a prayer or invocation expressing care and concern for various groups, including the houseless, but does not provide facts, ask questions, or critique any systems. It is an expression of goodwill and opinion, with no racial bias present."
"And hopefully this will help to bring some hope to developers so that we can take care of the infill and be able to start building affordable housing because we need it. Thank you. PERSON0, I forgot that you were online.",south bend,"Comment Type: [express their opinion, provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses hope that the action will encourage developers to build affordable housing, which is presented as a needed solution. This is both an opinion (hope for positive change) and a claim (we need affordable housing). There is no critique of government, money allocation, or society, and no perception type or racial bias present."
"There will be future phases. The foundations you see in the northern end of this photo are relatively deep, and so that will take a second phase to remove those and then remove the larger bottling house that you see on the right-hand side of this photo. FAC0 and FAC1, this is another affordable housing project that is paired with a market rate project.",south bend,"Comment Type: [provide a fact or claim, provide an observation]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker is describing the logistics and phases of a construction project, specifically mentioning affordable housing paired with a market rate project. This is a factual description and observation about the project, and references a solution/intervention (affordable housing). There is no critique, perception type, or racial bias present."
"I am here [TIME] as the president of [ORGANIZATION]. We're a corporation representing over 25 [ORGANIZATION] businesses and still growing. We are seeking fairness for the truly homeless in our community, as well as greater fiscal responsibility from our government.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The speaker provides factual information about their role and organization, and expresses opinions about seeking fairness for the ""truly homeless"" (implying a deserving/undeserving distinction) and calls for greater fiscal responsibility from the government, which critiques both money allocation and government actions. No racial bias is present."
"So how are we going to continue to offer the services, [INSTITUTION] included?  to all of these people who don't have anything when we don't have anything coming in and so there's a lot more to that discussion but i would just ask those two right now because uh i think we're you know in a crunch for time right now",south bend,"Comment Type: [ask a genuine question, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker asks a sincere question about how to continue offering services to people experiencing homelessness given limited resources, expressing concern about resource scarcity (money aid allocation). They also express their opinion about the urgency and complexity of the issue. The question implies a need for solutions or interventions. There is no indication of personal interaction, media portrayal, NIMBYism, harmful generalization, or deserving/undeserving judgments. No racial bias is present."
"And that is going to be a major blow to our most vulnerable population across the state, including the homelessness. So and also mental health services have been cut. And I'm wondering if we are looking at ways and means to try to provide services for mental health and substance abuse that have been lacking.",south bend,"Comment Type: [provide a fact or claim, express their opinion, ask a genuine question]  
Critique Category: [money aid allocation, government critique]  
Response Category: [solutions/interventions]  
Perception Type: [deserving/undeserving]  
racist: [No]  
Reasoning: The speaker claims that cuts to mental health services will negatively impact vulnerable populations, including people experiencing homelessness, and expresses concern about this (""major blow""). They ask a genuine question about whether there are efforts to provide needed services, indicating a search for solutions/interventions. The critique is directed at funding and government decisions. The mention of ""most vulnerable"" and focus on service provision reflects a deserving/undeserving perception, but there is no racial bias present."
"And so that leads to about being able to house about 30 to 50 at the [ORGANIZATION] building, which is administered by [ORGANIZATION], and then 25 sheltered at ORG2. And other organizations are stepping up [ORGANIZATION] to provide additional options, given the pandemic and the protocols that are required. Then the county undertook a motels program to build off of the program established by ORG3 anonymous donors.",south bend,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is describing factual information about the number of people housed and the organizations involved, as well as the implementation of new programs in response to the pandemic. This is an observation and a claim about current interventions, but does not critique any system, express an opinion, or reference perceptions or racial bias."
"But that piece was not, I don't know all that went into that, but I think where we can get scattered site supportive housing units, I mean, the goal is to decentralize.  a lot of this and so that there's not any one built up issue or compounding issues by having you know more density in terms of these individuals  We're also working with [ORGANIZATION], who have agreed to offer at least five permanent supportive housing units. So that's all recent work to try to get some of these long-term solutions moving and get more permanent shelter options for our unsheltered population. At the same time, the city entered into arrangements that, again, were unprecedented with the formation of the FAC0 building over there by [PERSON] as a weather amnesty site.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual information about recent efforts (scattered site supportive housing, agreements with organizations, weather amnesty site) and expresses their opinion on the goal of decentralization. The focus is on describing ongoing solutions/interventions, with no critique of money, government, or society, and no evident perception type or racial bias."
"You mentioned in your opening that you have a coordinator for homeless services. I wonder if I could get their name and their hire date to know who that person is, because I've been on all of the [ORGANIZATION] homeless community meetings. and they are not aware of this coordinator.",south bend,"Comment Type: [ask a genuine question, provide a fact or claim, express their opinion, express others opinions]  
Critique Category: []  
Response Category: []  
Perception Type: []  
racist: [No]  
Reasoning: The speaker asks a genuine question about the identity and hire date of the homeless services coordinator, provides a claim about their own participation in meetings, expresses their opinion by implying concern or skepticism, and references the opinions of others (the community meetings are not aware of the coordinator). There is no critique of money, government, or society, nor is there a response or perception type present. No racial bias is evident."
"they discussed  you know, affordable housing issue of this or this was the broad discussion that was had and then that question was answered by whomever. Or, you know, citizen member [ORGANIZATION] asked a question on this and that was answered by whomever answered the question. Thank you.",south bend,"Comment Type: [provide an observation, express others opinions]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The comment summarizes a discussion about affordable housing and notes that questions were asked and answered by various people. It does not provide a direct fact or claim about homelessness, nor does it express the speaker's own opinion, but rather observes the process and references the opinions/questions of others. There is no critique, solution, perception type, or racial bias present."
"We are a corporation representing over 20 [ORGANIZATION] businesses. We are seeking fairness for the truly homeless in our community.  as well as greater fiscal responsibility from our local government. And lastly, fairness and freedom for all media platforms to share and report on the actions of our government.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique, societal critique]
Response Category: []
Perception Type: [deserving/undeserving, media portrayal]
racist: [No]
Reasoning: The speaker claims to represent businesses and expresses opinions about fairness for the ""truly homeless"" (implying a deserving/undeserving distinction), fiscal responsibility (money aid allocation/government critique), and media freedom (societal critique/media portrayal). No racial bias is present."
"Thank you. The revitalization was great. You know, when neighborhoods and others work collaboratively together, you see all the results, and we know that there is such a need for affordable housing, be it duplexes or apartments within our community.",south bend,"Comment Type: [express their opinion, provide an observation, provide a fact or claim]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker expresses a positive opinion about revitalization and collaboration, observes the results of such efforts, and claims there is a need for affordable housing. They reference solutions/interventions (affordable housing, collaboration), but do not critique government, society, or money allocation. No perception types or racial bias are present."
"And so that's given us a great perspective on truly what's happening at ground level. I'm not sure if that answers your question, [PERSON]. A little bit, but the recommendations and the ideas here seem to do a lot to assist people who are currently experiencing homelessness.",south bend,"Comment Type: [provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker reflects on the value of their perspective (""great perspective on truly what's happening at ground level"") and comments on the recommendations and ideas as being helpful for people experiencing homelessness, which is both an observation and an opinion. There is no critique of money, government, or society, but there is a reference to solutions/interventions. No specific perception type or racial bias is present."
"If you recall, we appropriated just under $6 million for county partnerships on mental health and homelessness. The county has also moved forward with some support for [ORGANIZATION],  and ORG1. And so those are things we're taking a look at when we talk about county partnerships.",south bend,"Comment Type: [provide a fact or claim, express their opinion]  
Critique Category: [money aid allocation]  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker provides factual information about the allocation of funds for mental health and homelessness and mentions ongoing support for organizations, indicating both a claim and an opinion about the importance of these partnerships. The focus on funding and partnerships relates to money aid allocation and solutions/interventions. There is no indication of personal perception types or racial bias."
"But the subcommittee groups were much shorter, probably [DATE] for each subcommittee. Next slide, please. So within the culmination of the subcommittees and the mayor's implementation group, we came together to address homelessness and to recognize the situation.",south bend,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker describes the duration of subcommittee meetings and the collaborative effort to address homelessness, which is both a factual statement and an observation. There is no critique or perception type present, but the mention of coming together to address homelessness indicates discussion of interventions. No racial bias is present."
"[PERSON], [ORGANIZATION] decided that they would not overturn a ruling in ORG1 that basically ruled it's a violation of a homeless person's basic civil rights to evict them from public property when there are not enough low-barrier shelter beds available to meet the needs of the [STREET] homeless. ORG2 ruled that this type of eviction violates the Eighth Amendment of the Constitution, is considered cruel and unusual punishment. Okay.",south bend,"Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual information about legal rulings regarding the eviction of homeless people, specifically referencing civil rights and constitutional law. This includes a critique of government actions (evictions) but does not propose solutions, reference perceptions, or contain racial bias."
"And in particular, there is an [ORGANIZATION] emergency solutions grant, which is federal funding, and it funds five shelters, [ORGANIZATION], [PERSON], ORG2, [PERSON], and [LOCATION]. It doesn't fund the whole bit. They get other federal funding outside of this amount, as well as fundraising and other funding sources, but we do direct the funds that we manage as a city toward those.  those entities.",south bend,"Comment Type: [provide a fact or claim, express their opinion]  
Critique Category: [money aid allocation]  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker provides factual information about the allocation of federal emergency solutions grants to specific shelters and notes that the city directs funds toward these entities. This is both a claim and an implicit opinion about the city's role. The focus is on how money is allocated (money aid allocation) and describes a solution/intervention (funding shelters). There is no perception type or racial bias present."
"It just appears that now that we're running at this affordable housing thing, the wins that we're trying to achieve are wins through people who are connected to the local government and the heads of the local government. I'm not going to say that we shouldn't do these things, right? But when they're being lined up the [STREET] they are, one can only question where's the stuff coming from, especially when the dates of building are well after the primary all into [ORGANIZATION].",south bend,"Comment Type: [provide an observation, express their opinion, ask a rhetorical question]
Critique Category: [government critique, money aid allocation]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker observes that affordable housing efforts seem to benefit those connected to local government, expresses skepticism about the process, and rhetorically questions the origins of resources and timing. This critiques government practices and resource allocation, but does not reference any racial bias or specific perceptions about PEH."
"We're not going to fix it, but we sure would like to be part of a team of care that spans more than politicians, government employees, and grant-financed care organizations to include faith leaders and advocates so that the effects of homelessness on our most vulnerable population may be lessened. Thank you. Thank you, sir.",south bend,"Comment Type: [express their opinion, provide a fact or claim]
Critique Category: [government critique, societal critique]
Response Category: [solutions/interventions]
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The speaker expresses their opinion about the need for broader collaboration beyond just politicians and government employees, implicitly critiquing the current system (government critique, societal critique). They claim that including faith leaders and advocates could help lessen the effects of homelessness (provide a fact or claim, solutions/interventions). The mention of ""our most vulnerable population"" reflects a perception of deservingness. There is no racial bias present."
"So, uh,  the the bill [DATE] will jump start that [TIME] in [ORGANIZATION] and then [LOCATION] will be an additional nearly four million dollars we're expanding the successes of the [ORGANIZATION] to continue to to invest in FAC0 and FAC1 but also expanding that to other neighborhood corridors a direct response to [ORGANIZATION] priorities and opening up that to to FAC2 and investing in some of the neighborhood amenities  that make those business corridors great. And then exploring the startup of a land bank to really figure out how we can address not just dilapidated houses, but vacant lots that are in the community and looking to partner with a community partner on a land bank.  on the the second priority of safe community uh lots and lots of conversation around violence reduction and and uh recruiting and retention at [ORGANIZATION] um so ensuring the safety of residents by providing necessary resources reviewing the data on gvi and violent crime reduction um really looking at violence sort of from a holistic perspective and then also looking at our homeless residents and figuring out how we can really implement have  uh document and implement a a sustainable plan for addressing homelessness um and so the [LOCATION] budget continues to and expands actually investment in violence intervention programs through ORG2 both on the operational level by adding two staff members by continuing the investment in the save team and can and actually expanding the amount of resources available for violence reduction initiatives through the arp the total of all of those being about 1.8 million  um expanding investment into public safety technology to help the [ORGANIZATION] provide new and innovative ways and [ORGANIZATION] [INSTITUTION] provide new and innovative ways to keep to keep our residents safe and then on homelessness um having a really actually a historic investment in homelessness we talked about that in the context of the [ORGANIZATION] budget that it was a historic investment in homelessness we're continuing that in the [LOCATION] budget and then  adding to it with proposed partnerships with the county on homelessness and mental health initiatives to take care of everyone in the community. On the infrastructure side, as the mayor said, I don't think that there's been this much money available for infrastructure in [DATE].",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides multiple facts and claims about budget allocations, investments, and initiatives related to homelessness, violence reduction, and infrastructure. They also express their opinion by describing the investment as ""historic"" and emphasizing the importance of these actions. There is critique of how resources are allocated and the need for sustainable plans, which fits both money aid allocation and government critique. The speaker discusses specific solutions and interventions (land bank, violence reduction programs, partnerships for homelessness and mental health). There is no explicit perception type present, and no racial bias is evident."
"Where in terms of your care of the homeless that use the libraries for [DATE] centers, if you will. Yes. Thank you so much.",south bend,"Comment Type: [ask a genuine question, express their opinion]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker is asking a sincere question about how the homeless are cared for when they use libraries as centers, indicating interest in solutions/interventions. There is no critique, perception type, or racial bias present."
"But we'll know how this opening is going in relative short order. So that's where we are and we continue to work with our health officials and [ORGANIZATION] and our partners in the county to increase testing, contact tracing, and the pieces that are going to help us contain further outbreaks without having to resort to stay at home or more extreme separation or isolation measures. I know the issue of our chronic homeless population has become front and center, especially [ORGANIZATION].",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual information about ongoing efforts (testing, contact tracing) and expresses their view that the issue of chronic homelessness is now a central concern. They discuss interventions aimed at containing outbreaks, which includes addressing homelessness as part of the public health response. There is no critique of money, government, or society, nor any perception type or racial bias present."
"Back in [ORGANIZATION], I was part of a group that began the [ORGANIZATION], and one of the things that we wanted to do was to preserve the neighborhood and preserve affordable housing in the neighborhood. And as things have morphed over [LOCATION], it's become more challenging to do that. But we have instituted what I think is a very exciting component of our plan, and that is a community land trust.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual information about their involvement in efforts to preserve affordable housing and expresses their opinion about the challenges and excitement regarding the community land trust. There is no critique of government, money allocation, or society, but a solution (community land trust) is mentioned. No perception type or racial bias is present."
"So we'll look to come up with a financing plan with all of you and which projects are of highest priority and hope to move that forward [ORGANIZATION]. [ORGANIZATION] AND MENTAL HEALTH. AGAIN, STARTING WITH [ORGANIZATION], I KNOW THE COUNTY TEAM AND THE SHERIFF REDMAN AND [LOCATION].",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker discusses creating a financing plan and prioritizing projects, which is a factual claim and expresses intent (opinion) to move forward. The mention of financing and prioritization relates to money aid allocation. The context implies planning solutions/interventions. There is no indication of personal perception types or racial bias."
"When we got the one the first time, they were the only ones really willing to step forward. And now there's no hotel that we have found or motel that has been willing to step forward. And so the approach that the health officials have been pursuing is they  They believe in conversations with the shelters, [ORGANIZATION], that they would be able to manage and figure out quarantine for their populations.",south bend,"Comment Type: [provide a fact or claim, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual claims about the willingness of hotels/motels to participate and describes the beliefs and approaches of health officials (expressing others' opinions). The comment discusses quarantine management as a solution/intervention. There is no critique of money, government, or society, nor any perception type or racial bias present."
And it makes the job for the service providers and those of us that try to serve the homeless in our community a little bit easier to know that there are a number of folks that are being employed and that you obviously provide a great deal of care for these individuals. And they don't need to become part of that statistic in our community. And I want to thank you for that.,south bend,"Comment Type: [provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker observes that employing people and providing care makes service provision easier and keeps individuals from becoming part of homelessness statistics. They express gratitude, indicating a positive opinion. There is no critique, perception type, or racial bias present. The mention of employment and care relates to interventions/solutions."
