Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"DATE0. THE HIGH LEVEL 50 AFFORDABLE THE HIGH LEVEL 50 AFFORDABLE THE HIGH LEVEL 50 [ORGANIZATION] ACROSS 37 HOUSING UNITS ACROSS 37 HOUSING UNITS ACROSS 37 CITY-OWNED PROPERTIES CITY-OWNED PROPERTIES CITY-OWNED PROPERTIES AMIDST THE SINGLE-FAMILY HOMES,  Thank you. I just found the public portion is now closed.",south bend,provide a fact or claim,none,none,"[none]  
racist: No  
Reasoning: The comment repeats factual information about ""50 affordable"" units across 37 city-owned properties amidst single-family homes, but does not express an opinion, critique, or propose a solution. There is no evidence of racial bias. The closing statement is procedural.",No,"The comment repeats factual information about ""50 affordable"" units across 37 city-owned properties amidst single-family homes, but does not express an opinion, critique, or propose a solution. There is no evidence of racial bias. The closing statement is procedural.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment repeats factual information about ""50 affordable"" units across 37 city-owned properties amidst single-family homes, but does not express an opinion, critique, or propose a solution. There is no evidence of racial bias. The closing statement is procedural.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"While [ORGANIZATION]'s not part of this because they're building a single-family home, [PERSON] and the ORG2 are excited to rezone these properties to be consistent with the neighborhood plan that showed these for you, too, to allow for a mix of housing in this neighborhood, and in particular, housing that can be built as and remain as affordable housing in a neighborhood that has ever-changing demand. We're excited to see that they're going to be doing two duplexes and then the quad here on these southern portions. The one on the far right, which is actually the northernmost lot for FAC0, is actually going to be a single-family home.",south bend,"provide a fact or claim, provide an observation, express their opinion",,solutions/interventions,"[]
racist: No  
Reasoning: The speaker provides factual information about housing developments and expresses excitement (opinion) about affordable housing being built, which is an intervention/solution to housing issues. There is no critique of money, government, or society, nor any perception type or racial bias present.",No,"The speaker provides factual information about housing developments and expresses excitement (opinion) about affordable housing being built, which is an intervention/solution to housing issues. There is no critique of money, government, or society, nor any perception type or racial bias present.","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: No  
Reasoning: The speaker provides factual information about housing developments and expresses excitement (opinion) about affordable housing being built, which is an intervention/solution to housing issues. There is no critique of money, government, or society, nor any perception type or racial bias present.",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"So, as we've been navigating through homelessness, I want to turn your attention to this regional comparison between… That's great. Someone was just telling me [ORGANIZATION] that it… I'm going to ask everyone to mute their mics. Mr. [PERSON], you're muted, sir.",south bend,"provide an observation, express others opinions",none,none,"[none]  
racist: No  
Reasoning: The speaker references a regional comparison (observation) and mentions that someone from an organization shared information (express others opinions). There is no critique, solution, or perception about homelessness itself, and no racial bias is present. The rest of the comment is procedural (muting mics).",No,"The speaker references a regional comparison (observation) and mentions that someone from an organization shared information (express others opinions). There is no critique, solution, or perception about homelessness itself, and no racial bias is present. The rest of the comment is procedural (muting mics).","Comment Type: provide an observation, express others opinions  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The speaker references a regional comparison (observation) and mentions that someone from an organization shared information (express others opinions). There is no critique, solution, or perception about homelessness itself, and no racial bias is present. The rest of the comment is procedural (muting mics).",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
And I really hope that these things will be implemented because I think we have the willpower to be able to end homelessness in [ORGANIZATION]. I think we can get it done. So thank you very much.,south bend,express their opinion,none,solutions/interventions,"[none]  
racist: No  
Reasoning: The speaker expresses optimism and hope that solutions will be implemented and that homelessness can be ended, which is an opinion and references interventions. There is no critique, perception type, or racial bias present.",No,"The speaker expresses optimism and hope that solutions will be implemented and that homelessness can be ended, which is an opinion and references interventions. There is no critique, perception type, or racial bias present.","Comment Type: express their opinion  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The speaker expresses optimism and hope that solutions will be implemented and that homelessness can be ended, which is an opinion and references interventions. There is no critique, perception type, or racial bias present.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"So I can't say that there's a definitive answer. plan in [STREET] for the encampments until the affordable units are online. And as we've heard [TIME], there's multiple affordable housing developments coming, but those take [ORGANIZATION].",south bend,"provide a fact or claim, provide an observation",government critique,solutions/interventions,"none  
racist: No  
Reasoning: The speaker notes there is no definitive answer and observes that affordable housing developments are in progress but take time, implying a critique of the pace or process of government action. They reference plans for encampments as an interim solution, which relates to interventions. No racial bias or specific perception type is present.",No,"The speaker notes there is no definitive answer and observes that affordable housing developments are in progress but take time, implying a critique of the pace or process of government action. They reference plans for encampments as an interim solution, which relates to interventions. No racial bias or specific perception type is present.","Comment Type: provide a fact or claim, provide an observation  
Critique Category: government critique  
Response Category: solutions/interventions  
Perception Type: none  
racist: No  
Reasoning: The speaker notes there is no definitive answer and observes that affordable housing developments are in progress but take time, implying a critique of the pace or process of government action. They reference plans for encampments as an interim solution, which relates to interventions. No racial bias or specific perception type is present.",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"We are a corporation of over 20 [ORGANIZATION] businesses. We are seeking fairness for the truly homeless in our community.  as well as greater fiscal responsibility from our local government. And lastly, fairness and freedom for all media platforms to share and report on the actions of our government.",south bend,"provide a fact or claim, express their opinion","government critique, societal critique",none,"deserving/undeserving, media portrayal  
racist: No  
Reasoning: The speaker claims to represent multiple businesses and expresses opinions about fairness for the ""truly homeless"" (implying a deserving/undeserving distinction). They critique local government for fiscal responsibility and call for media freedom, which touches on societal and government critique. The mention of media platforms relates to media portrayal. There is no racial bias present.",No,"The speaker claims to represent multiple businesses and expresses opinions about fairness for the ""truly homeless"" (implying a deserving/undeserving distinction). They critique local government for fiscal responsibility and call for media freedom, which touches on societal and government critique. The mention of media platforms relates to media portrayal. There is no racial bias present.","Comment Type: provide a fact or claim, express their opinion  
Critique Category: government critique, societal critique  
Response Category: [none]  
Perception Type: deserving/undeserving, media portrayal  
racist: No  
Reasoning: The speaker claims to represent multiple businesses and expresses opinions about fairness for the ""truly homeless"" (implying a deserving/undeserving distinction). They critique local government for fiscal responsibility and call for media freedom, which touches on societal and government critique. The mention of media platforms relates to media portrayal. There is no racial bias present.",0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
"During this time, the homeless shelters were closed, they remained full, the weather amnesty shelter had closed down, and the mayor had provided no alternative options. So while you and I were out celebrating [ORGANIZATION] and honoring our nation's hero, the city was making plans to confiscate all the tents and belongings of the homeless who were residing on that property. The eviction was incredibly cruel, in my opinion, heartless.",south bend,"provide a fact or claim, provide an observation, express their opinion","government critique, societal critique",,"[]
racist: No  
Reasoning: The speaker provides factual claims about shelter closures and city actions, observes the confiscation of belongings, and expresses their opinion by calling the eviction ""cruel"" and ""heartless."" There is criticism of government actions (mayor/city) and societal attitudes (lack of compassion), but no discussion of solutions, personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No racial bias is present.",No,"The speaker provides factual claims about shelter closures and city actions, observes the confiscation of belongings, and expresses their opinion by calling the eviction ""cruel"" and ""heartless."" There is criticism of government actions (mayor/city) and societal attitudes (lack of compassion), but no discussion of solutions, personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No racial bias is present.","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique, societal critique]
Response Category: []
Perception Type: []
racist: No  
Reasoning: The speaker provides factual claims about shelter closures and city actions, observes the confiscation of belongings, and expresses their opinion by calling the eviction ""cruel"" and ""heartless."" There is criticism of government actions (mayor/city) and societal attitudes (lack of compassion), but no discussion of solutions, personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No racial bias is present.",0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0
"I'm always happy to support anything we can do for affordable housing. We'll be keeping our fingers crossed and saying prayers going forward, hoping this works. We get the blessing from the feds on it.",south bend,express their opinion,none,solutions/interventions,"[none]  
racist: No  
Reasoning: The speaker expresses personal support for affordable housing initiatives and hope for their success, indicating a positive opinion and endorsement of interventions. There is no critique of money, government, or society, nor any perception type or racial bias present.",No,"The speaker expresses personal support for affordable housing initiatives and hope for their success, indicating a positive opinion and endorsement of interventions. There is no critique of money, government, or society, nor any perception type or racial bias present.","Comment Type: express their opinion  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The speaker expresses personal support for affordable housing initiatives and hope for their success, indicating a positive opinion and endorsement of interventions. There is no critique of money, government, or society, nor any perception type or racial bias present.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"We realized that there, you know, that there are a lot of activities that go on around encampments and around our homeless individuals. And so if we can better understand, if we can better understand that arena, I think we would be better off in being able to protect our neighbors here in the city. We also want to continue to maintain and monitor chemical toilets, so porta-potties.",south bend,"provide an observation, express their opinion",None,solutions/interventions,"None  
racist: No  
Reasoning: The speaker observes that many activities occur around encampments and homeless individuals, and expresses the opinion that better understanding would help protect neighbors. They also mention maintaining and monitoring porta-potties, which is a specific intervention. There is no critique, perception type, or racial bias present.",No,"The speaker observes that many activities occur around encampments and homeless individuals, and expresses the opinion that better understanding would help protect neighbors. They also mention maintaining and monitoring porta-potties, which is a specific intervention. There is no critique, perception type, or racial bias present.","Comment Type: provide an observation, express their opinion  
Critique Category: None  
Response Category: solutions/interventions  
Perception Type: None  
racist: No  
Reasoning: The speaker observes that many activities occur around encampments and homeless individuals, and expresses the opinion that better understanding would help protect neighbors. They also mention maintaining and monitoring porta-potties, which is a specific intervention. There is no critique, perception type, or racial bias present.",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
And the three blots that the [ORGANIZATION] own will be community land trust homes and will be preserved for affordable housing for the foreseeable future. And so we appreciate your consideration of this so that it will –  improve the housing stock for individuals who need the housing. Thank you.,south bend,"provide a fact or claim, express their opinion",none,solutions/interventions,"[none]  
racist: No  
Reasoning: The speaker provides a factual claim about the organization's land being preserved for affordable housing and expresses appreciation for consideration, implying support for a solution/intervention. There is no critique, perception type, or racial bias present.",No,"The speaker provides a factual claim about the organization's land being preserved for affordable housing and expresses appreciation for consideration, implying support for a solution/intervention. There is no critique, perception type, or racial bias present.","Comment Type: provide a fact or claim, express their opinion  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The speaker provides a factual claim about the organization's land being preserved for affordable housing and expresses appreciation for consideration, implying support for a solution/intervention. There is no critique, perception type, or racial bias present.",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"At this time, our invocation will be given by [ORGANIZATION], At-Large Councilwoman. Thank you, President [PERSON]. Loving God, protector of all, we ask you to watch over our city and to watch the residents of our city, our children, our seniors, those who go hungry, the houseless, the strangers and immigrants in our midst, and those who are alone, creator of good,  Thank you for the men and women who serve our city in various ways, our staff members, public safety officers, those in leadership roles.",south bend,"provide an observation, express their opinion",none,none,"[none]  
racist: No  
Reasoning: The comment is a prayer invoking protection and care for various groups, including the houseless, but does not critique, propose solutions, or reference perceptions or stereotypes. It expresses care and observation about who is in need, without racial bias.",No,"The comment is a prayer invoking protection and care for various groups, including the houseless, but does not critique, propose solutions, or reference perceptions or stereotypes. It expresses care and observation about who is in need, without racial bias.","Comment Type: provide an observation, express their opinion  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment is a prayer invoking protection and care for various groups, including the houseless, but does not critique, propose solutions, or reference perceptions or stereotypes. It expresses care and observation about who is in need, without racial bias.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"So how are we going to continue to offer the services, [INSTITUTION] included?  to all of these people who don't have anything when we don't have anything coming in and so there's a lot more to that discussion but i would just ask those two right now because uh i think we're you know in a crunch for time right now",south bend,"ask a genuine question, express their opinion",money aid allocation,solutions/interventions,"deserving/undeserving  
racist: No  
Reasoning: The speaker is sincerely asking how services will continue to be provided to people experiencing homelessness given limited resources, indicating concern about aid allocation and expressing their opinion about the urgency of the situation. The question implies a judgment about the deservingness of those needing help. There is no racial bias present.",No,"The speaker is sincerely asking how services will continue to be provided to people experiencing homelessness given limited resources, indicating concern about aid allocation and expressing their opinion about the urgency of the situation. The question implies a judgment about the deservingness of those needing help. There is no racial bias present.","Comment Type: ask a genuine question, express their opinion  
Critique Category: money aid allocation  
Response Category: solutions/interventions  
Perception Type: deserving/undeserving  
racist: No  
Reasoning: The speaker is sincerely asking how services will continue to be provided to people experiencing homelessness given limited resources, indicating concern about aid allocation and expressing their opinion about the urgency of the situation. The question implies a judgment about the deservingness of those needing help. There is no racial bias present.",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"There will be future phases. The foundations you see in the northern end of this photo are relatively deep, and so that will take a second phase to remove those and then remove the larger bottling house that you see on the right-hand side of this photo. FAC0 and FAC1, this is another affordable housing project that is paired with a market rate project.",south bend,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: No  
Reasoning: The speaker provides factual information and observations about the phases of a construction project, specifically mentioning affordable housing paired with a market rate project. This relates to interventions addressing homelessness but does not critique money, government, or society, nor does it express opinions or perceptions about PEH. There is no racial bias present.",No,"The speaker provides factual information and observations about the phases of a construction project, specifically mentioning affordable housing paired with a market rate project. This relates to interventions addressing homelessness but does not critique money, government, or society, nor does it express opinions or perceptions about PEH. There is no racial bias present.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: No  
Reasoning: The speaker provides factual information and observations about the phases of a construction project, specifically mentioning affordable housing paired with a market rate project. This relates to interventions addressing homelessness but does not critique money, government, or society, nor does it express opinions or perceptions about PEH. There is no racial bias present.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"And so that's given us a great perspective on truly what's happening at ground level. I'm not sure if that answers your question, [PERSON]. A little bit, but the recommendations and the ideas here seem to do a lot to assist people who are currently experiencing homelessness.",south bend,"provide an observation, express their opinion",,solutions/interventions,"none  
racist: No  
Reasoning: The speaker reflects on the value of ground-level perspective (observation) and expresses partial satisfaction with the answer (opinion). They note that recommendations and ideas are aimed at assisting people currently experiencing homelessness, which references solutions/interventions. There is no critique, perception type, or racial bias present.",No,"The speaker reflects on the value of ground-level perspective (observation) and expresses partial satisfaction with the answer (opinion). They note that recommendations and ideas are aimed at assisting people currently experiencing homelessness, which references solutions/interventions. There is no critique, perception type, or racial bias present.","Comment Type: provide an observation, express their opinion  
Critique Category: none  
Response Category: solutions/interventions  
Perception Type: none  
racist: No  
Reasoning: The speaker reflects on the value of ground-level perspective (observation) and expresses partial satisfaction with the answer (opinion). They note that recommendations and ideas are aimed at assisting people currently experiencing homelessness, which references solutions/interventions. There is no critique, perception type, or racial bias present.",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"I am here [TIME] as the president of [ORGANIZATION]. We're a corporation representing over 25 [ORGANIZATION] businesses and still growing. We are seeking fairness for the truly homeless in our community, as well as greater fiscal responsibility from our government.",south bend,"provide a fact or claim, express their opinion","government critique, money aid allocation",none,"deserving/undeserving  
racist: No  
Reasoning: The speaker claims to represent a business group and expresses a desire for ""fairness for the truly homeless, "" implying a distinction about who deserves help (deserving/undeserving). They critique government fiscal responsibility (government critique, money aid allocation). No racial bias is present.",No,"The speaker claims to represent a business group and expresses a desire for ""fairness for the truly homeless,"" implying a distinction about who deserves help (deserving/undeserving). They critique government fiscal responsibility (government critique, money aid allocation). No racial bias is present.","Comment Type: provide a fact or claim, express their opinion  
Critique Category: government critique, money aid allocation  
Response Category: [none]  
Perception Type: deserving/undeserving  
racist: No  
Reasoning: The speaker claims to represent a business group and expresses a desire for ""fairness for the truly homeless,"" implying a distinction about who deserves help (deserving/undeserving). They critique government fiscal responsibility (government critique, money aid allocation). No racial bias is present.",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"And that is going to be a major blow to our most vulnerable population across the state, including the homelessness. So and also mental health services have been cut. And I'm wondering if we are looking at ways and means to try to provide services for mental health and substance abuse that have been lacking.",south bend,"provide a fact or claim, express their opinion, ask a genuine question","money aid allocation, government critique",solutions/interventions,"[]  
racist: [No]  
Reasoning: The speaker claims that cuts to mental health services will negatively impact vulnerable populations, expressing concern (opinion) and providing a factual claim about service cuts. They ask a genuine question about whether there are efforts to provide needed services (solutions/interventions). The critique is directed at funding and government decisions. There is no racial bias or specific perception type present.",No,"The speaker claims that cuts to mental health services will negatively impact vulnerable populations, expressing concern (opinion) and providing a factual claim about service cuts. They ask a genuine question about whether there are efforts to provide needed services (solutions/interventions). The critique is directed at funding and government decisions. There is no racial bias or specific perception type present.","Comment Type: [provide a fact or claim, express their opinion, ask a genuine question]  
Critique Category: [money aid allocation, government critique]  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The speaker claims that cuts to mental health services will negatively impact vulnerable populations, expressing concern (opinion) and providing a factual claim about service cuts. They ask a genuine question about whether there are efforts to provide needed services (solutions/interventions). The critique is directed at funding and government decisions. There is no racial bias or specific perception type present.",1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
