Comment,City,Raw Response
"I'm always happy to support anything we can do for affordable housing. We'll be keeping our fingers crossed and saying prayers going forward, hoping this works. We get the blessing from the feds on it.",south bend,"Comment Type: [express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their personal support and hope for an affordable housing initiative, which qualifies as a solution/intervention. The comment is an opinion and does not contain any critiques or negative perceptions."
And the three blots that the [ORGANIZATION] own will be community land trust homes and will be preserved for affordable housing for the foreseeable future. And so we appreciate your consideration of this so that it will –  improve the housing stock for individuals who need the housing. Thank you.,south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker states a fact about a plan to use specific properties for a community land trust, which is a solution for affordable housing. They also express a positive opinion that this will improve the housing stock for those in need."
"So I can't say that there's a definitive answer. plan in [STREET] for the encampments until the affordable units are online. And as we've heard [TIME], there's multiple affordable housing developments coming, but those take [ORGANIZATION].",south bend,"Comment Type: [express their opinion, provide a fact or claim]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their opinion that there is no ""definitive answer"" or plan for the encampments. They also provide a factual claim about the status of affordable housing developments. This implicitly critiques the government's planning by highlighting a gap between the immediate problem (encampments) and the long-term solution (housing units)."
And I really hope that these things will be implemented because I think we have the willpower to be able to end homelessness in [ORGANIZATION]. I think we can get it done. So thank you very much.,south bend,"Comment Type: [express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is expressing their personal opinion and hope (""I really hope,"" ""I think"") that previously discussed solutions (""these things"") will be successfully implemented to end homelessness."
"We realized that there, you know, that there are a lot of activities that go on around encampments and around our homeless individuals. And so if we can better understand, if we can better understand that arena, I think we would be better off in being able to protect our neighbors here in the city. We also want to continue to maintain and monitor chemical toilets, so porta-potties.",south bend,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The speaker makes an observation and claim about ""activities that go on around encampments"" and expresses their opinion that understanding them is key to ""protecting our neighbors."" They propose solutions like monitoring the situation and providing toilets. The comment contains a subtle harmful generalization by vaguely associating encampments with unspecified ""activities"" that neighbors need protection from, which can frame the unhoused population as a threat."
"There will be future phases. The foundations you see in the northern end of this photo are relatively deep, and so that will take a second phase to remove those and then remove the larger bottling house that you see on the right-hand side of this photo. FAC0 and FAC1, this is another affordable housing project that is paired with a market rate project.",south bend,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is factually describing the phases of a construction project, which includes affordable housing. This is classified as a solution/intervention. The comment is purely descriptive of the project and does not contain any critique, specific perception, or racial bias."
"And that is going to be a major blow to our most vulnerable population across the state, including the homelessness. So and also mental health services have been cut. And I'm wondering if we are looking at ways and means to try to provide services for mental health and substance abuse that have been lacking.",south bend,"Comment Type: [ask a genuine question, provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker states a fact (mental health services have been cut), expresses an opinion about the negative impact, and then asks a genuine question about finding ways to provide these services. This is an implicit critique of government resource allocation and a prompt to discuss potential solutions."
"And hopefully this will help to bring some hope to developers so that we can take care of the infill and be able to start building affordable housing because we need it. Thank you. PERSON0, I forgot that you were online.",south bend,"Comment Type: [express their opinion, provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their hope that a recent development will encourage developers to build more affordable housing. They also state a claim that such housing is needed. This comment is focused on a specific solution to the housing crisis."
"And so that's given us a great perspective on truly what's happening at ground level. I'm not sure if that answers your question, [PERSON]. A little bit, but the recommendations and the ideas here seem to do a lot to assist people who are currently experiencing homelessness.",south bend,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is observing and stating their opinion that the proposed recommendations and ideas are focused on assisting people who are currently experiencing homelessness. This is a comment on the nature of the proposed solutions."
"I am here [TIME] as the president of [ORGANIZATION]. We're a corporation representing over 25 [ORGANIZATION] businesses and still growing. We are seeking fairness for the truly homeless in our community, as well as greater fiscal responsibility from our government.",south bend,"Comment Type: [provide a fact or claim, express their opinion, express others opinions]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The speaker, representing a business organization, criticizes the government's fiscal responsibility. The use of the phrase ""truly homeless"" implies a judgment about who is deserving of community fairness and resources, creating a distinction between different groups of people experiencing homelessness."
"At this time, our invocation will be given by [ORGANIZATION], At-Large Councilwoman. Thank you, President [PERSON]. Loving God, protector of all, we ask you to watch over our city and to watch the residents of our city, our children, our seniors, those who go hungry, the houseless, the strangers and immigrants in our midst, and those who are alone, creator of good,  Thank you for the men and women who serve our city in various ways, our staff members, public safety officers, those in leadership roles.",south bend,"Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker is delivering a prayer, expressing their personal religious beliefs and hopes for the well-being and protection of various groups within the city, including the ""houseless."" This is an expression of opinion/belief and does not contain any critique, proposed solution, specific perception, or racial bias."
"So, uh,  the the bill [DATE] will jump start that [TIME] in [ORGANIZATION] and then [LOCATION] will be an additional nearly four million dollars we're expanding the successes of the [ORGANIZATION] to continue to to invest in FAC0 and FAC1 but also expanding that to other neighborhood corridors a direct response to [ORGANIZATION] priorities and opening up that to to FAC2 and investing in some of the neighborhood amenities  that make those business corridors great. And then exploring the startup of a land bank to really figure out how we can address not just dilapidated houses, but vacant lots that are in the community and looking to partner with a community partner on a land bank.  on the the second priority of safe community uh lots and lots of conversation around violence reduction and and uh recruiting and retention at [ORGANIZATION] um so ensuring the safety of residents by providing necessary resources reviewing the data on gvi and violent crime reduction um really looking at violence sort of from a holistic perspective and then also looking at our homeless residents and figuring out how we can really implement have  uh document and implement a a sustainable plan for addressing homelessness um and so the [LOCATION] budget continues to and expands actually investment in violence intervention programs through ORG2 both on the operational level by adding two staff members by continuing the investment in the save team and can and actually expanding the amount of resources available for violence reduction initiatives through the arp the total of all of those being about 1.8 million  um expanding investment into public safety technology to help the [ORGANIZATION] provide new and innovative ways and [ORGANIZATION] [INSTITUTION] provide new and innovative ways to keep to keep our residents safe and then on homelessness um having a really actually a historic investment in homelessness we talked about that in the context of the [ORGANIZATION] budget that it was a historic investment in homelessness we're continuing that in the [LOCATION] budget and then  adding to it with proposed partnerships with the county on homelessness and mental health initiatives to take care of everyone in the community. On the infrastructure side, as the mayor said, I don't think that there's been this much money available for infrastructure in [DATE].",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is providing a factual report on a budget, detailing specific financial investments and program expansions aimed at addressing homelessness, violence, and infrastructure. This is a discussion of money aid allocation and specific solutions/interventions. The speaker expresses a positive opinion by calling the funding a ""historic investment."""
"So how are we going to continue to offer the services, [INSTITUTION] included?  to all of these people who don't have anything when we don't have anything coming in and so there's a lot more to that discussion but i would just ask those two right now because uh i think we're you know in a crunch for time right now",south bend,"Comment Type: [ask a genuine question, provide a fact or claim]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker asks a genuine question about the financial sustainability of services for people experiencing homelessness, citing a lack of incoming resources. This is a direct critique of money aid allocation and an implicit critique of the government or funding bodies. The question is centered on how to continue solutions/interventions under these constraints."
"And so that leads to about being able to house about 30 to 50 at the [ORGANIZATION] building, which is administered by [ORGANIZATION], and then 25 sheltered at ORG2. And other organizations are stepping up [ORGANIZATION] to provide additional options, given the pandemic and the protocols that are required. Then the county undertook a motels program to build off of the program established by ORG3 anonymous donors.",south bend,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is factually stating the capacity of different shelters and programs (housing 30-50 people, sheltering 25, a motels program) that are being implemented as solutions to homelessness, especially in the context of the pandemic."
"they discussed  you know, affordable housing issue of this or this was the broad discussion that was had and then that question was answered by whomever. Or, you know, citizen member [ORGANIZATION] asked a question on this and that was answered by whomever answered the question. Thank you.",south bend,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: [The speaker is making a procedural observation about a past discussion during the meeting. They are stating the fact that a question was asked and answered, but not expressing any opinion, critique, or solution regarding the content of that discussion.]"
"You mentioned in your opening that you have a coordinator for homeless services. I wonder if I could get their name and their hire date to know who that person is, because I've been on all of the [ORGANIZATION] homeless community meetings. and they are not aware of this coordinator.",south bend,"Comment Type: [ask a genuine question, provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker asks a direct, genuine question to get the name and hire date of a specific coordinator. They support this question with a factual claim that key community members are unaware of this person, which implicitly critiques the government's communication or the actual existence/effectiveness of the role."
"We are a corporation representing over 20 [ORGANIZATION] businesses. We are seeking fairness for the truly homeless in our community.  as well as greater fiscal responsibility from our local government. And lastly, fairness and freedom for all media platforms to share and report on the actions of our government.",south bend,"Comment Type: [provide a fact or claim, express their opinion, express others opinions]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The speaker makes a factual claim about representing a corporation and expresses that group's opinions. The comment critiques government fiscal responsibility and actions. The phrase ""the truly homeless"" creates an implicit distinction between those who are deserving of help and those who are not. No racial bias is present."
"And in particular, there is an [ORGANIZATION] emergency solutions grant, which is federal funding, and it funds five shelters, [ORGANIZATION], [PERSON], ORG2, [PERSON], and [LOCATION]. It doesn't fund the whole bit. They get other federal funding outside of this amount, as well as fundraising and other funding sources, but we do direct the funds that we manage as a city toward those.  those entities.",south bend,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is providing a factual statement about how a specific federal grant is allocated by the city to fund several shelters. This is a direct description of a financial allocation process that functions as an intervention for homelessness."
"Thank you. The revitalization was great. You know, when neighborhoods and others work collaboratively together, you see all the results, and we know that there is such a need for affordable housing, be it duplexes or apartments within our community.",south bend,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their positive opinion on a past project, observes the benefits of collaboration, and states a known fact about the need for affordable housing, which is presented as a solution. The comment does not contain any critique or specific perception types and is not racist."
"But that piece was not, I don't know all that went into that, but I think where we can get scattered site supportive housing units, I mean, the goal is to decentralize.  a lot of this and so that there's not any one built up issue or compounding issues by having you know more density in terms of these individuals  We're also working with [ORGANIZATION], who have agreed to offer at least five permanent supportive housing units. So that's all recent work to try to get some of these long-term solutions moving and get more permanent shelter options for our unsheltered population. At the same time, the city entered into arrangements that, again, were unprecedented with the formation of the FAC0 building over there by [PERSON] as a weather amnesty site.",south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their opinion on the goal of decentralizing housing to avoid compounding issues. They also provide facts about specific solutions being implemented, such as partnering with an organization for permanent supportive housing units and the city creating a weather amnesty site. The comment is focused entirely on solutions and interventions."
"But the subcommittee groups were much shorter, probably [DATE] for each subcommittee. Next slide, please. So within the culmination of the subcommittees and the mayor's implementation group, we came together to address homelessness and to recognize the situation.",south bend,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is providing a factual statement about the formation and purpose of subcommittees and a mayor's group created to address homelessness. This describes a process intended to lead to solutions or interventions, but the comment itself is a neutral, procedural statement with no expressed opinions, critiques, or racial bias."
"If you recall, we appropriated just under $6 million for county partnerships on mental health and homelessness. The county has also moved forward with some support for [ORGANIZATION],  and ORG1. And so those are things we're taking a look at when we talk about county partnerships.",south bend,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: [The speaker is providing a factual statement about a past financial appropriation ($6 million) and support for specific organizations. This is a neutral report on resource allocation and the interventions being funded.]"
"[PERSON], [ORGANIZATION] decided that they would not overturn a ruling in ORG1 that basically ruled it's a violation of a homeless person's basic civil rights to evict them from public property when there are not enough low-barrier shelter beds available to meet the needs of the [STREET] homeless. ORG2 ruled that this type of eviction violates the Eighth Amendment of the Constitution, is considered cruel and unusual punishment. Okay.",south bend,"Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker is providing a factual statement about a legal ruling that determined evicting homeless individuals from public property without available shelter violates their constitutional rights. This is a direct critique of a specific government action."
"It just appears that now that we're running at this affordable housing thing, the wins that we're trying to achieve are wins through people who are connected to the local government and the heads of the local government. I'm not going to say that we shouldn't do these things, right? But when they're being lined up the [STREET] they are, one can only question where's the stuff coming from, especially when the dates of building are well after the primary all into [ORGANIZATION].",south bend,"Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their opinion and makes a claim that affordable housing projects are benefiting those connected to the local government. This serves as a critique of government actions and the allocation of resources. The speaker asks a rhetorical question (""one can only question where's the stuff coming from"") to imply skepticism about the integrity of the process. The comment contains no racial bias."
"We're not going to fix it, but we sure would like to be part of a team of care that spans more than politicians, government employees, and grant-financed care organizations to include faith leaders and advocates so that the effects of homelessness on our most vulnerable population may be lessened. Thank you. Thank you, sir.",south bend,"Comment Type: [express their opinion]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their opinion that homelessness cannot be fully ""fixed"" but proposes a solution to lessen its effects. The proposal is to create a broader ""team of care"" that includes faith leaders and advocates, which implicitly critiques the current system of relying only on politicians, government, and grant-funded organizations. The comment is constructive and shows no racial bias."
"But we'll know how this opening is going in relative short order. So that's where we are and we continue to work with our health officials and [ORGANIZATION] and our partners in the county to increase testing, contact tracing, and the pieces that are going to help us contain further outbreaks without having to resort to stay at home or more extreme separation or isolation measures. I know the issue of our chronic homeless population has become front and center, especially [ORGANIZATION].",south bend,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is providing a factual update on public health measures being taken (testing, contact tracing) which are framed as interventions. They also make an observation that the issue of the chronically homeless population has become a primary focus. The comment does not contain any critique, specific perception, or racial bias."
"Where in terms of your care of the homeless that use the libraries for [DATE] centers, if you will. Yes. Thank you so much.",south bend,"Comment Type: [ask a genuine question]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: [The speaker is asking a genuine question about the care provided to homeless individuals who use libraries as day centers, which is a form of solution or intervention. The comment does not contain any critique, specific perception type, or racial bias.]"
"Back in [ORGANIZATION], I was part of a group that began the [ORGANIZATION], and one of the things that we wanted to do was to preserve the neighborhood and preserve affordable housing in the neighborhood. And as things have morphed over [LOCATION], it's become more challenging to do that. But we have instituted what I think is a very exciting component of our plan, and that is a community land trust.",south bend,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides facts about their past involvement in an organization, observes that preserving affordable housing has become more challenging, and expresses their opinion that the community land trust is an ""exciting"" solution. The entire comment is focused on a specific solution/intervention to address housing affordability."
"Thank you. Thank you, Vice President [PERSON]. I'd like to thank you for coming before the council and sharing information not only in regards to [PERSON] but the situation with our most vulnerable population and that's the homeless  I agree.",south bend,"Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: [The speaker is expressing their opinion by thanking the presenter and stating their agreement and belief that the homeless are the ""most vulnerable population."" There are no critiques, solutions, specific perceptions, or racial biases in the comment.]"
"So we'll look to come up with a financing plan with all of you and which projects are of highest priority and hope to move that forward [ORGANIZATION]. [ORGANIZATION] AND MENTAL HEALTH. AGAIN, STARTING WITH [ORGANIZATION], I KNOW THE COUNTY TEAM AND THE SHERIFF REDMAN AND [LOCATION].",south bend,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker states a plan to create a ""financing plan"" for ""highest priority"" projects, which directly relates to money aid allocation and proposed solutions. The comment is procedural and contains no racial bias or specific perceptions of PEH."
And it makes the job for the service providers and those of us that try to serve the homeless in our community a little bit easier to know that there are a number of folks that are being employed and that you obviously provide a great deal of care for these individuals. And they don't need to become part of that statistic in our community. And I want to thank you for that.,south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their opinion and gratitude for an intervention (employment and care for PEH) that they claim is successful. The comment is focused on a positive solution and does not contain any critiques, specific perception types, or racial bias."
"My question is more, is the city taking a look and trying to identify why people are homeless and to try to implement solutions to prevent homelessness other than actually providing housing? Yeah, so I think the creation of the implementation group was definitely speaking to prevention and intervention as well. And so those conversations have been had within our conversations in [ORGANIZATION] and [LOCATION].",south bend,"Comment Type: [ask a genuine question, provide a fact or claim]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker asks a genuine question about the city's strategies to prevent homelessness, which implicitly critiques the government's current focus. The entire exchange discusses preventative solutions and interventions. The response provides a claim about a group's actions."
"When we got the one the first time, they were the only ones really willing to step forward. And now there's no hotel that we have found or motel that has been willing to step forward. And so the approach that the health officials have been pursuing is they  They believe in conversations with the shelters, [ORGANIZATION], that they would be able to manage and figure out quarantine for their populations.",south bend,"Comment Type: [provide a fact or claim, express others opinions]
Critique Category: [societal critique]
Response Category: [solutions/interventions]
Perception Type: [not in my backyard]
racist: [No]
Reasoning: The speaker makes a factual claim about the unwillingness of hotels and motels to participate and expresses the opinion of health officials regarding an alternative solution. The unwillingness of the hotels is a form of ""not in my backyard"" sentiment and serves as an implicit societal critique. The comment also details a specific intervention being pursued (shelters managing quarantine). There is no racial bias present."
Just want to thank [PERSON] and Mrs. [PERSON] for your service and your work and stepping up and helping in the city's time of need. And there's a lot of work that we still have yet to do. And just appreciate your service and what you have done for the homelessness in our community.,south bend,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is expressing their personal opinion by thanking individuals for their work and service. They also make a factual claim that there is more work to be done. The comment acknowledges the actions of others as part of the solution/intervention for homelessness."
The fourth cause is despair. Hopelessness and despair is the mother of crime. The fifth cause is homelessness.,rockford,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [societal critique]
Response Category: []
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The speaker presents their opinion on the causes of crime as a series of factual claims. By stating that ""homelessness"" is a cause of crime, they are making a societal critique and a harmful generalization that associates the state of being homeless with criminality."
