Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
Voting no on the resolution was not a no vote for the homeless community. I had plenty to say at the committee meeting and the council meeting [ORGANIZATION] when voting on this resolution. So I'd just like to refer people to that recording and my public comments as well.,south bend,"provide a fact or claim, express their opinion",,,"[]
racist: [No]
Reasoning: The speaker is stating their opinion about the intention behind their vote (""was not a no vote for the homeless community"") and providing the fact that their detailed comments are available in a public recording. The comment itself contains no critique, solution, or specific perception of homelessness; it serves to defend a past action and direct people to another source for the detailed reasoning. There is no racial bias present.",No,"The speaker is stating their opinion about the intention behind their vote (""was not a no vote for the homeless community"") and providing the fact that their detailed comments are available in a public recording. The comment itself contains no critique, solution, or specific perception of homelessness; it serves to defend a past action and direct people to another source for the detailed reasoning. There is no racial bias present.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker is stating their opinion about the intention behind their vote (""was not a no vote for the homeless community"") and providing the fact that their detailed comments are available in a public recording. The comment itself contains no critique, solution, or specific perception of homelessness; it serves to defend a past action and direct people to another source for the detailed reasoning. There is no racial bias present.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"While [ORGANIZATION]'s not part of this because they're building a single-family home, [PERSON] and the ORG2 are excited to rezone these properties to be consistent with the neighborhood plan that showed these for you, too, to allow for a mix of housing in this neighborhood, and in particular, housing that can be built as and remain as affordable housing in a neighborhood that has ever-changing demand. We're excited to see that they're going to be doing two duplexes and then the quad here on these southern portions. The one on the far right, which is actually the northernmost lot for FAC0, is actually going to be a single-family home.",south bend,"Provide a Fact or Claim, Provide an Observation, Express their Opinion, Express Others Opinions",,Solutions/Interventions,"]
racist: [No]
Reasoning: [The speaker provides factual claims about a specific rezoning plan for affordable housing, observes the neighborhood's changing demand, and expresses their own and others' positive opinions (excitement) about the project. The comment is entirely focused on a specific housing solution/intervention and does not contain any critiques, biased perceptions, or racial bias.",No,"[The speaker provides factual claims about a specific rezoning plan for affordable housing, observes the neighborhood's changing demand, and expresses their own and others' positive opinions (excitement) about the project. The comment is entirely focused on a specific housing solution/intervention and does not contain any critiques, biased perceptions, or racial bias.]","Comment Type: [Provide a Fact or Claim, Provide an Observation, Express their Opinion, Express Others Opinions]
Critique Category: []
Response Category: [Solutions/Interventions]
Perception Type: []
racist: [No]
Reasoning: [The speaker provides factual claims about a specific rezoning plan for affordable housing, observes the neighborhood's changing demand, and expresses their own and others' positive opinions (excitement) about the project. The comment is entirely focused on a specific housing solution/intervention and does not contain any critiques, biased perceptions, or racial bias.]",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"DATE0. THE HIGH LEVEL 50 AFFORDABLE THE HIGH LEVEL 50 AFFORDABLE THE HIGH LEVEL 50 [ORGANIZATION] ACROSS 37 HOUSING UNITS ACROSS 37 HOUSING UNITS ACROSS 37 CITY-OWNED PROPERTIES CITY-OWNED PROPERTIES CITY-OWNED PROPERTIES AMIDST THE SINGLE-FAMILY HOMES,  Thank you. I just found the public portion is now closed.",south bend,provide a fact or claim,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The speaker is providing factual information about a specific housing initiative: 50 affordable housing units on 37 city-owned properties. This is a statement of fact about a proposed solution/intervention and relates to the allocation of city resources (property) for housing. The comment is descriptive and does not contain any critique, personal perception, or racial bias. The final sentence is a procedural remark closing the meeting segment.",No,"The speaker is providing factual information about a specific housing initiative: 50 affordable housing units on 37 city-owned properties. This is a statement of fact about a proposed solution/intervention and relates to the allocation of city resources (property) for housing. The comment is descriptive and does not contain any critique, personal perception, or racial bias. The final sentence is a procedural remark closing the meeting segment.","Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is providing factual information about a specific housing initiative: 50 affordable housing units on 37 city-owned properties. This is a statement of fact about a proposed solution/intervention and relates to the allocation of city resources (property) for housing. The comment is descriptive and does not contain any critique, personal perception, or racial bias. The final sentence is a procedural remark closing the meeting segment.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
the weather amnesty. We allocated funds there as well. And so within the hope with hope they were capped at 50 individuals during weather amnesty and it's still ongoing at the moment and then [ORGANIZATION].,south bend,provide a fact or claim,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The speaker provides factual claims about a specific program (""weather amnesty""), including that funds were allocated, it has an ongoing status, and a capacity limit of 50 individuals. This is a report on a specific intervention and how resources are being used. The comment is purely informational and does not express any specific perception of PEH or any racial bias.",No,"The speaker provides factual claims about a specific program (""weather amnesty""), including that funds were allocated, it has an ongoing status, and a capacity limit of 50 individuals. This is a report on a specific intervention and how resources are being used. The comment is purely informational and does not express any specific perception of PEH or any racial bias.","Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual claims about a specific program (""weather amnesty""), including that funds were allocated, it has an ongoing status, and a capacity limit of 50 individuals. This is a report on a specific intervention and how resources are being used. The comment is purely informational and does not express any specific perception of PEH or any racial bias.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"During this time, the homeless shelters were closed, they remained full, the weather amnesty shelter had closed down, and the mayor had provided no alternative options. So while you and I were out celebrating [ORGANIZATION] and honoring our nation's hero, the city was making plans to confiscate all the tents and belongings of the homeless who were residing on that property. The eviction was incredibly cruel, in my opinion, heartless.",south bend,"Provide a Fact or Claim, Express their Opinion",Government Critique,,"[]
racist: [No]
Reasoning: The speaker provides factual claims about the status of shelters and the city's actions. They also clearly state their personal view by calling the eviction ""incredibly cruel"" and ""heartless."" The criticism is directed specifically at the city government and the mayor for their lack of action and subsequent eviction plan. The comment does not contain any racial bias.",No,"The speaker provides factual claims about the status of shelters and the city's actions. They also clearly state their personal view by calling the eviction ""incredibly cruel"" and ""heartless."" The criticism is directed specifically at the city government and the mayor for their lack of action and subsequent eviction plan. The comment does not contain any racial bias.","Comment Type: [Provide a Fact or Claim, Express their Opinion]
Critique Category: [Government Critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The speaker provides factual claims about the status of shelters and the city's actions. They also clearly state their personal view by calling the eviction ""incredibly cruel"" and ""heartless."" The criticism is directed specifically at the city government and the mayor for their lack of action and subsequent eviction plan. The comment does not contain any racial bias.",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"So I can't say that there's a definitive answer. plan in [STREET] for the encampments until the affordable units are online. And as we've heard [TIME], there's multiple affordable housing developments coming, but those take [ORGANIZATION].",south bend,"provide a fact or claim, express their opinion",government critique,solutions/interventions,"[]
racist: No
Reasoning: The speaker expresses their opinion that there is no definitive plan and provides the fact that affordable housing developments are coming but are not an immediate solution. This implies a critique of the current governmental or organizational plan for managing encampments in the interim. The comment focuses on policy and mentions affordable housing as a long-term intervention, without expressing any of the specified perception types or racial bias.",No,"The speaker expresses their opinion that there is no definitive plan and provides the fact that affordable housing developments are coming but are not an immediate solution. This implies a critique of the current governmental or organizational plan for managing encampments in the interim. The comment focuses on policy and mentions affordable housing as a long-term intervention, without expressing any of the specified perception types or racial bias.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: No
Reasoning: The speaker expresses their opinion that there is no definitive plan and provides the fact that affordable housing developments are coming but are not an immediate solution. This implies a critique of the current governmental or organizational plan for managing encampments in the interim. The comment focuses on policy and mentions affordable housing as a long-term intervention, without expressing any of the specified perception types or racial bias.",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
And the three blots that the [ORGANIZATION] own will be community land trust homes and will be preserved for affordable housing for the foreseeable future. And so we appreciate your consideration of this so that it will –  improve the housing stock for individuals who need the housing. Thank you.,south bend,"provide a fact or claim, express their opinion",N/A,solutions/interventions,"[N/A]
racist: [No]
Reasoning: The speaker states a fact about an organization's plan for three properties and expresses the opinion that this plan will be beneficial. This proposal is a specific solution (community land trust homes) to address the need for affordable housing. The comment does not contain any critique, personal perception types, or racial bias.",No,"The speaker states a fact about an organization's plan for three properties and expresses the opinion that this plan will be beneficial. This proposal is a specific solution (community land trust homes) to address the need for affordable housing. The comment does not contain any critique, personal perception types, or racial bias.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [N/A]
Response Category: [solutions/interventions]
Perception Type: [N/A]
racist: [No]
Reasoning: The speaker states a fact about an organization's plan for three properties and expresses the opinion that this plan will be beneficial. This proposal is a specific solution (community land trust homes) to address the need for affordable housing. The comment does not contain any critique, personal perception types, or racial bias.",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
And I really hope that these things will be implemented because I think we have the willpower to be able to end homelessness in [ORGANIZATION]. I think we can get it done. So thank you very much.,south bend,Express their Opinion,,Solutions/Interventions,"[]
racist: [No]
Reasoning: The speaker is expressing their personal opinion and hope (""I really hope, "" ""I think"") that previously discussed solutions (""these things"") will be implemented. The comment focuses on the collective ability and will of the organization to enact solutions. It does not contain any critiques, specific perceptions of people experiencing homelessness, or racial bias.",No,"The speaker is expressing their personal opinion and hope (""I really hope,"" ""I think"") that previously discussed solutions (""these things"") will be implemented. The comment focuses on the collective ability and will of the organization to enact solutions. It does not contain any critiques, specific perceptions of people experiencing homelessness, or racial bias.","Comment Type: [Express their Opinion]
Critique Category: []
Response Category: [Solutions/Interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker is expressing their personal opinion and hope (""I really hope,"" ""I think"") that previously discussed solutions (""these things"") will be implemented. The comment focuses on the collective ability and will of the organization to enact solutions. It does not contain any critiques, specific perceptions of people experiencing homelessness, or racial bias.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"I'm always happy to support anything we can do for affordable housing. We'll be keeping our fingers crossed and saying prayers going forward, hoping this works. We get the blessing from the feds on it.",south bend,express their opinion,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The speaker expresses their personal opinion and support for affordable housing, which is a specific solution. The comment also references the need for federal approval (""blessing from the feds""), which relates to the allocation of government financial resources. The statement does not contain any specific critiques, perceptions of PEH, or racial bias.",No,"The speaker expresses their personal opinion and support for affordable housing, which is a specific solution. The comment also references the need for federal approval (""blessing from the feds""), which relates to the allocation of government financial resources. The statement does not contain any specific critiques, perceptions of PEH, or racial bias.","Comment Type: [express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The speaker expresses their personal opinion and support for affordable housing, which is a specific solution. The comment also references the need for federal approval (""blessing from the feds""), which relates to the allocation of government financial resources. The statement does not contain any specific critiques, perceptions of PEH, or racial bias.",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"We realized that there, you know, that there are a lot of activities that go on around encampments and around our homeless individuals. And so if we can better understand, if we can better understand that arena, I think we would be better off in being able to protect our neighbors here in the city. We also want to continue to maintain and monitor chemical toilets, so porta-potties.",south bend,"provide an observation, express their opinion",,solutions/interventions,"[harmful generalization]
racist: [No]
Reasoning: The speaker makes an observation about ""activities"" at encampments and expresses the opinion that understanding them would help ""protect our neighbors."" This comment proposes solutions/interventions (better understanding, maintaining porta-potties). The vague reference to ""activities"" that require a response to ""protect"" others acts as a harmful generalization by implying that encampments are inherently sites of negative or threatening behavior without providing specifics. The comment contains no racial bias.",No,"The speaker makes an observation about ""activities"" at encampments and expresses the opinion that understanding them would help ""protect our neighbors."" This comment proposes solutions/interventions (better understanding, maintaining porta-potties). The vague reference to ""activities"" that require a response to ""protect"" others acts as a harmful generalization by implying that encampments are inherently sites of negative or threatening behavior without providing specifics. The comment contains no racial bias.","Comment Type: [provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The speaker makes an observation about ""activities"" at encampments and expresses the opinion that understanding them would help ""protect our neighbors."" This comment proposes solutions/interventions (better understanding, maintaining porta-potties). The vague reference to ""activities"" that require a response to ""protect"" others acts as a harmful generalization by implying that encampments are inherently sites of negative or threatening behavior without providing specifics. The comment contains no racial bias.",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"There will be future phases. The foundations you see in the northern end of this photo are relatively deep, and so that will take a second phase to remove those and then remove the larger bottling house that you see on the right-hand side of this photo. FAC0 and FAC1, this is another affordable housing project that is paired with a market rate project.",south bend,Provide a Fact or Claim,None,Solutions/Interventions,"[None]
racist: [No]
Reasoning: The speaker is providing factual details about the phases of a construction project. By identifying it as an ""affordable housing project, "" they are discussing a specific solution/intervention related to housing insecurity. The comment is descriptive and objective, containing no critiques, subjective perceptions, or racial bias.",No,"The speaker is providing factual details about the phases of a construction project. By identifying it as an ""affordable housing project,"" they are discussing a specific solution/intervention related to housing insecurity. The comment is descriptive and objective, containing no critiques, subjective perceptions, or racial bias.","Comment Type: [Provide a Fact or Claim]
Critique Category: [None]
Response Category: [Solutions/Interventions]
Perception Type: [None]
racist: [No]
Reasoning: The speaker is providing factual details about the phases of a construction project. By identifying it as an ""affordable housing project,"" they are discussing a specific solution/intervention related to housing insecurity. The comment is descriptive and objective, containing no critiques, subjective perceptions, or racial bias.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"I am here [TIME] as the president of [ORGANIZATION]. We're a corporation representing over 25 [ORGANIZATION] businesses and still growing. We are seeking fairness for the truly homeless in our community, as well as greater fiscal responsibility from our government.",south bend,"provide a fact or claim, express their opinion, express others opinions","money aid allocation, government critique",,"[deserving/undeserving]
racist: [No]
Reasoning: The speaker makes a claim about the organization they represent and expresses their group's opinion by calling for ""fairness"" and ""greater fiscal responsibility."" This statement critiques the government's financial management. The phrase ""truly homeless"" implies a judgment about who is deserving of aid versus who is not. There is no racial bias in the comment.",No,"The speaker makes a claim about the organization they represent and expresses their group's opinion by calling for ""fairness"" and ""greater fiscal responsibility."" This statement critiques the government's financial management. The phrase ""truly homeless"" implies a judgment about who is deserving of aid versus who is not. There is no racial bias in the comment.","Comment Type: [provide a fact or claim, express their opinion, express others opinions]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The speaker makes a claim about the organization they represent and expresses their group's opinion by calling for ""fairness"" and ""greater fiscal responsibility."" This statement critiques the government's financial management. The phrase ""truly homeless"" implies a judgment about who is deserving of aid versus who is not. There is no racial bias in the comment.",0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
