Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
[USER] Sandwiches for the many homeless in [PERSON].,south bend,"provide an observation, express their opinion",,solutions/interventions,"[personal interaction]
racist: [No]
Reasoning: The post observes the presence of many homeless people in a location and implies or announces a charitable action (providing sandwiches), which expresses a positive opinion toward helping;",No,"The post observes the presence of many homeless people in a location and implies or announces a charitable action (providing sandwiches), which expresses a positive opinion toward helping;","Comment Type: [provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [personal interaction]
racist: [No]
Reasoning: The post observes the presence of many homeless people in a location and implies or announces a charitable action (providing sandwiches), which expresses a positive opinion toward helping;",0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
"[USER] I'd chose ol ""Mayor [PERSON]"" and ask him why he decided to screw up the traffic patterns in [ORGANIZATION] with his screwed up round abouts on [ORGANIZATION] and FAC0 instead of the poverty and homelessness issues that only got worse during his administration.",south bend,"ask a rhetorical question, provide a fact or claim, express their opinion","money aid allocation, government critique",,"[]
Racist: [No]
Reasoning: The post poses a rhetorical question to criticize a mayor's priorities, claims homelessness worsened under his administration, and expresses opinion on resource misallocation; it critiques government decisions and aid priorities without proposing solutions or showing racial bias",No,"The post poses a rhetorical question to criticize a mayor's priorities, claims homelessness worsened under his administration, and expresses opinion on resource misallocation; it critiques government decisions and aid priorities without proposing solutions or showing racial bias","Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post poses a rhetorical question to criticize a mayor's priorities, claims homelessness worsened under his administration, and expresses opinion on resource misallocation; it critiques government decisions and aid priorities without proposing solutions or showing racial bias",0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
[USER] so my question is can we show at least a *LITTLE* bit of interest in [ORGANIZATION]'s homeless feat. addicted and mentally ill population? Like my personal idea was previously a recorded sit-down discussion between certain members of the [ORGANIZATION] and specific members of-,south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] Even with the homeless in the middle of FAC0, [ORGANIZATION] is such a shit hole with the [ORGANIZATION]’s WORST stadium.",south bend,"provide an observation, express their opinion",societal critique,,"[not in my backyard, harmful generalization]
Racist: [No]
Reasoning: The post observes homelessness in",No,The post observes homelessness in,"Comment Type: [provide an observation, express their opinion]
Critique Category: [societal critique]
Response Category: []
Perception Type: [not in my backyard, harmful generalization]
Racist: [No]
Reasoning: The post observes homelessness in",0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
PERSON0 You really want to go there with your “husbands” record on homelessness in [ORGANIZATION]?,south bend,"ask a rhetorical question, express their opinion",government critique,,"[]
Racist: [No]
Reasoning: The post poses a rhetorical question to challenge and criticize a political figure's (implied to be a husband's) record on homelessness, expressing the speaker's negative opinion without seeking a real answer; it critiques government handling but lacks racial elements or other perceptions.",No,"The post poses a rhetorical question to challenge and criticize a political figure's (implied to be a husband's) record on homelessness, expressing the speaker's negative opinion without seeking a real answer; it critiques government handling but lacks racial elements or other perceptions.","Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post poses a rhetorical question to challenge and criticize a political figure's (implied to be a husband's) record on homelessness, expressing the speaker's negative opinion without seeking a real answer; it critiques government handling but lacks racial elements or other perceptions.",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"[USER] [USER] address how he treated homeless people in [ORGANIZATION] without pretending being a wealthy gay man who adopted children makes him a saint
[LOCATION]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sixplexes are one building type in FAC0, an affordable housing project currently under construction on [ORGANIZATION] east side [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post neutrally states factual information about an affordable housing project, which qualifies as providing a fact/claim and mentions a solution/intervention via construction of housing; no critiques, perceptions, or racial bias are present.",No,"The post neutrally states factual information about an affordable housing project, which qualifies as providing a fact/claim and mentions a solution/intervention via construction of housing; no critiques, perceptions, or racial bias are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post neutrally states factual information about an affordable housing project, which qualifies as providing a fact/claim and mentions a solution/intervention via construction of housing; no critiques, perceptions, or racial bias are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"This song is dedicated to all who are struggling, the disabled, the homeless, the lgbtq community, and everyone around the world that is suicidal or lost someone or a pet.. I want to tell all of you that I love you and everything will be ok..

[URL]",south bend,express their opinion,,,"[]
Racist: [No]
Reasoning: The post is a supportive dedication and message of love to various struggling groups, including the homeless, expressing the speaker's positive feelings and hope without questions, facts, critiques, solutions, or negative perceptions; no racial elements are present.",No,"The post is a supportive dedication and message of love to various struggling groups, including the homeless, expressing the speaker's positive feelings and hope without questions, facts, critiques, solutions, or negative perceptions; no racial elements are present.","Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post is a supportive dedication and message of love to various struggling groups, including the homeless, expressing the speaker's positive feelings and hope without questions, facts, critiques, solutions, or negative perceptions; no racial elements are present.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PERSON0 Have you researched how [PERSON] treated the homeless in [ORGANIZATION] during his two terms? [ORGANIZATION] swept encampments under a downtown overpass more than once and everything got trashed.,south bend,"ask a rhetorical question, provide a fact or claim",government critique,,"[]
Racist: [No]
Reasoning: The post poses a rhetorical question to highlight and criticize past government actions on homelessness, while providing a specific claim about encampment sweeps; it critiques political handling without racial elements, solutions",No,"The post poses a rhetorical question to highlight and criticize past government actions on homelessness, while providing a specific claim about encampment sweeps; it critiques political handling without racial elements, solutions,","Comment Type: [ask a rhetorical question, provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post poses a rhetorical question to highlight and criticize past government actions on homelessness, while providing a specific claim about encampment sweeps; it critiques political handling without racial elements, solutions,",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
[USER] [USER] It’s a [TIME] attempt to salvage [ORGANIZATION] presidential run because republicans know they are losing. [ORGANIZATION] is not a “sanctuary city” because we can’t barely get sanctuary for our own homeless people.,south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Developer adds [PERSON] building to ORG1 plan for housing, retail and green space as well as address food insecurity. READI money awarded. [ORGANIZATION]",south bend,provide a fact or claim,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The post neutrally reports on a development plan involving housing and food insecurity solutions with awarded funding, fitting as a factual claim, discussion of aid allocation, and interventions; no critiques, perceptions, or racial elements are present.",No,"The post neutrally reports on a development plan involving housing and food insecurity solutions with awarded funding, fitting as a factual claim, discussion of aid allocation, and interventions; no critiques, perceptions, or racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post neutrally reports on a development plan involving housing and food insecurity solutions with awarded funding, fitting as a factual claim, discussion of aid allocation, and interventions; no critiques, perceptions, or racial elements are present.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"[USER] [USER] HE WAS THE MAYOR. HE CALLED FOR THE SWEEPS. READ THE ARTICLE
[URL]",south bend,provide a fact or claim,government critique,,,No,No reasoning provided.,"Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
[USER] [USER] shut the fuck up man. this guy pretended he knew fucking eight languages. he doesn't. Look up how he treated homeless people in [ORGANIZATION] during [ORGANIZATION] in [ORGANIZATION]. he destroyed their possessions and put them on the streets when there weren't enough shelter beds for them,south bend,"provide a fact or claim, express their opinion",government critique,,"[]
Racist: [No]
Reasoning: The",No,The,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
[ORGANIZATION] Mayor [ORGANIZATION] discusses President-Elect PERSON1's immigration policies [ORGANIZATION],south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] [USER] Actually, I think this is a cool idea. Like dorm-style living, but for adults. If it revitalizes mall space, helps local businesses, alleviates a shortage of affordable housing (especially for young adults or seniors) and ISN'T MANDATED BY THE GOVERNMENT, I say go for it!",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thanks to [ORGANIZATION] for inviting [USER] [ORGANIZATION]amp; I to join your table at the [USER] [ORGANIZATION]. After an especially cold night, it was wonderful to be surrounded by the warmth of many individuals who support caring for our unhoused neighbors. [PERSON]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turning heartbreak into hope, a [ORGANIZATION] family is honoring their daughter's memory by feeding the homeless [ORGANIZATION].
READ MORE: [URL] [URL]",south bend,"provide a fact or claim, provide an observation",,solutions/interventions,"[personal interaction, media portrayal]
Racist: [No]
Reasoning: The post shares factual information about a family's charitable action to feed the homeless in memory of their daughter, observing a positive initiative without critique or opinion; it highlights a solution via direct interaction, portrayed positively in media, with no racial elements.",No,"The post shares factual information about a family's charitable action to feed the homeless in memory of their daughter, observing a positive initiative without critique or opinion; it highlights a solution via direct interaction, portrayed positively in media, with no racial elements.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [personal interaction, media portrayal]
Racist: [No]
Reasoning: The post shares factual information about a family's charitable action to feed the homeless in memory of their daughter, observing a positive initiative without critique or opinion; it highlights a solution via direct interaction, portrayed positively in media, with no racial elements.",0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
"[USER] My favorite thing [ORGANIZATION] did when he was mirror in [ORGANIZATION], [ORGANIZATION] was cover the city in lime bikes that the homeless could throw in the river. Brilliant guy. 

Maybe if he’s president we can have lime bikes for the homeless to throw around all over the [PERSON]!",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] is tackling the affordable housing crisis with a new initiative. 🏠 
[URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post states a factual claim about an organization's initiative to address affordable housing (related to homelessness), without questions, opinions, critiques, or perceptions; it highlights a positive intervention without any racial elements.",No,"The post states a factual claim about an organization's initiative to address affordable housing (related to homelessness), without questions, opinions, critiques, or perceptions; it highlights a positive intervention without any racial elements.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post states a factual claim about an organization's initiative to address affordable housing (related to homelessness), without questions, opinions, critiques, or perceptions; it highlights a positive intervention without any racial elements.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Plans for a new 'FAC0' call for laundry facilities, a commercial kitchen and outdoor gathering space.

 [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post neutrally describes plans for a facility with features that could support homeless individuals (e.g., laundry and kitchen), presenting factual information without questions, opinions, critiques, or biases; it implies a potential intervention but lacks any racial elements or perceptual judgments.",No,"The post neutrally describes plans for a facility with features that could support homeless individuals (e.g., laundry and kitchen), presenting factual information without questions, opinions, critiques, or biases; it implies a potential intervention but lacks any racial elements or perceptual judgments.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post neutrally describes plans for a facility with features that could support homeless individuals (e.g., laundry and kitchen), presenting factual information without questions, opinions, critiques, or biases; it implies a potential intervention but lacks any racial elements or perceptual judgments.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"A huge shoutout to [ORGANIZATION]'s ORG1 for their generosity and hard work! They donated 19 sets of hats, gloves, and scarves to help keep the children at [ORGANIZATION] ORG2 warm [ORGANIZATION]. 💙 [URL]",south bend,"provide a fact or claim, express their opinion",,solutions/interventions,"[]
Racist: [No]
Reasoning: The post shares factual details about a donation to help children stay warm (fact/claim) while expressing positive views on the donors' generosity (opinion); it highlights a charitable intervention but contains no critiques, negative perceptions, or racial bias.",No,"The post shares factual details about a donation to help children stay warm (fact/claim) while expressing positive views on the donors' generosity (opinion); it highlights a charitable intervention but contains no critiques, negative perceptions, or racial bias.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual details about a donation to help children stay warm (fact/claim) while expressing positive views on the donors' generosity (opinion); it highlights a charitable intervention but contains no critiques, negative perceptions, or racial bias.",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"[USER] PERSON0 Yeah, about PERSON1...: [URL]",south bend,express their opinion,,,"[]
Racist: [No]
Reasoning: The comment vaguely expresses a pointed or sarcastic opinion about ""PERSON1"" (likely referencing a figure related to homelessness based on context), directing attention to a URL for more details, but lacks specific facts, questions, critiques, solutions, or perceptions.",No,"The comment vaguely expresses a pointed or sarcastic opinion about ""PERSON1"" (likely referencing a figure related to homelessness based on context), directing attention to a URL for more details, but lacks specific facts, questions, critiques, solutions, or perceptions.","Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment vaguely expresses a pointed or sarcastic opinion about ""PERSON1"" (likely referencing a figure related to homelessness based on context), directing attention to a URL for more details, but lacks specific facts, questions, critiques, solutions, or perceptions.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] Mayor [ORGANIZATION] discusses President-Elect PERSON1's immigration policies [URL]
Ikibatsi mutual net.",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION]'s [ORGANIZATION] and [ORGANIZATION] Mayor [PERSON] (D) discuss hot topics in the city including how the City of [ORGANIZATION] would handle President-Elect PERSON2's immigration policies, along with FAC0.

[URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URGENT: ‘Save Them All’? [ORGANIZATION] to Animal Abusers—Take Action DATE0! [URL] [USER],south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] [USER] Read it all bitch 
[LOCATION]",south bend,express their opinion,,,"[harmful generalization]
racist: [No]
Reasoning: The comment is a rude, dismissive command directed at users, expressing the speaker's opinion through insult (""bitch""), which generalizes harmfully but lacks direct ties to homelessness facts, critiques, or solutions; no racial elements present.",No,"The comment is a rude, dismissive command directed at users, expressing the speaker's opinion through insult (""bitch""), which generalizes harmfully but lacks direct ties to homelessness facts, critiques, or solutions; no racial elements present.","Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The comment is a rude, dismissive command directed at users, expressing the speaker's opinion through insult (""bitch""), which generalizes harmfully but lacks direct ties to homelessness facts, critiques, or solutions; no racial elements present.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
[USER] [USER] dey lucky i aint [ORGANIZATION] i be eating like a homeless man that aint ate in [ORGANIZATION],south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[ORGANIZATION]-based [ORGANIZATION] was founded to help farmers and the thousands of homeless organs in the East African country. [PERSON],south bend,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The post neutrally states factual information about an organization founded to assist farmers and homeless orphans (likely a typo for ""orphans""), which qualifies as providing a fact/claim and references a charitable intervention/solution; no critiques, perceptions, or racial bias are present.",No,"The post neutrally states factual information about an organization founded to assist farmers and homeless orphans (likely a typo for ""orphans""), which qualifies as providing a fact/claim and references a charitable intervention/solution; no critiques, perceptions, or racial bias are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post neutrally states factual information about an organization founded to assist farmers and homeless orphans (likely a typo for ""orphans""), which qualifies as providing a fact/claim and references a charitable intervention/solution; no critiques, perceptions, or racial bias are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"813 S. FAC0 ([ORGANIZATION])
[ORGANIZATION] 

#[PERSON]",south bend,provide an observation,,,"[]
Racist: [No]
Reasoning: The post appears to share a specific location or address (possibly related to homelessness in context) with a hashtag, which qualifies as an observation without questions, facts, opinions, critiques, solutions, or biased perceptions.",No,"The post appears to share a specific location or address (possibly related to homelessness in context) with a hashtag, which qualifies as an observation without questions, facts, opinions, critiques, solutions, or biased perceptions.","Comment Type: [provide an observation]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post appears to share a specific location or address (possibly related to homelessness in context) with a hashtag, which qualifies as an observation without questions, facts, opinions, critiques, solutions, or biased perceptions.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"813 S. FAC0 ([ORGANIZATION])
[ORGANIZATION] 

#SouthBend",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Proceeds from the event will help [ORGANIZATION] continue to provide affordable housing and build community, organizers say. [URL] [URL]",south bend,"provide a fact or claim, express others opinions",,solutions/interventions,"[]
Racist: [No]
Reasoning: The post reports factual information about event proceeds supporting affordable housing, referencing organizers' statements (expressing others' opinions), and highlights a positive intervention without critique, bias, or perceptions of homelessness.",No,"The post reports factual information about event proceeds supporting affordable housing, referencing organizers' statements (expressing others' opinions), and highlights a positive intervention without critique, bias, or perceptions of homelessness.","Comment Type: [provide a fact or claim, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post reports factual information about event proceeds supporting affordable housing, referencing organizers' statements (expressing others' opinions), and highlights a positive intervention without critique, bias, or perceptions of homelessness.",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"In honor of [ORGANIZATION] [DATE] in [ORGANIZATION], [ORGANIZATION] will donate $2 for every burger sold in [ORGANIZATION] to support our programs to end youth homelessness in our community!

Visit The ORG1 in central [ORGANIZATION] at [ADDRESS]. [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post is a factual announcement of a charitable donation initiative tied to sales, aimed at supporting programs to end youth homelessness, with no critiques, perceptions, or racial elements present.",No,"The post is a factual announcement of a charitable donation initiative tied to sales, aimed at supporting programs to end youth homelessness, with no critiques, perceptions, or racial elements present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post is a factual announcement of a charitable donation initiative tied to sales, aimed at supporting programs to end youth homelessness, with no critiques, perceptions, or racial elements present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
