Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
PERSON0 You really want to go there with your “husbands” record on homelessness in [ORGANIZATION]?,south bend,"ask a rhetorical question, express their opinion",government critique,,"[]
Racist: [No]
Reasoning: The post poses a rhetorical question to challenge and make a point about a political figure's (husband's) poor record on homelessness, implicitly expressing the poster's critical opinion; this qualifies as government critique assuming the ""record"" refers to political or official handling in",No,"The post poses a rhetorical question to challenge and make a point about a political figure's (husband's) poor record on homelessness, implicitly expressing the poster's critical opinion; this qualifies as government critique assuming the ""record"" refers to political or official handling in","Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post poses a rhetorical question to challenge and make a point about a political figure's (husband's) poor record on homelessness, implicitly expressing the poster's critical opinion; this qualifies as government critique assuming the ""record"" refers to political or official handling in",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
[USER] so my question is can we show at least a *LITTLE* bit of interest in [ORGANIZATION]'s homeless feat. addicted and mentally ill population? Like my personal idea was previously a recorded sit-down discussion between certain members of the [ORGANIZATION] and specific members of-,south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSON0 Have you researched how [PERSON] treated the homeless in [ORGANIZATION] during his two terms? [ORGANIZATION] swept encampments under a downtown overpass more than once and everything got trashed.,south bend,"ask a rhetorical question, provide a fact or claim",government critique,,"[]
Racist: [No]
Reasoning: The post poses a rhetorical question to challenge the recipient and highlight past actions, while providing a specific claim about encampment sweeps; this critiques government handling of homelessness without proposing solutions, racial bias, or fitting perception",No,"The post poses a rhetorical question to challenge the recipient and highlight past actions, while providing a specific claim about encampment sweeps; this critiques government handling of homelessness without proposing solutions, racial bias, or fitting perception","Comment Type: [ask a rhetorical question, provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post poses a rhetorical question to challenge the recipient and highlight past actions, while providing a specific claim about encampment sweeps; this critiques government handling of homelessness without proposing solutions, racial bias, or fitting perception",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Sixplexes are one building type in FAC0, an affordable housing project currently under construction on [ORGANIZATION] east side [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The",No,The,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"This song is dedicated to all who are struggling, the disabled, the homeless, the lgbtq community, and everyone around the world that is suicidal or lost someone or a pet.. I want to tell all of you that I love you and everything will be ok..

[URL]",south bend,express their opinion,,solutions/interventions,,No,No reasoning provided.,"Comment Type: [express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
[USER] [USER] It’s a [TIME] attempt to salvage [ORGANIZATION] presidential run because republicans know they are losing. [ORGANIZATION] is not a “sanctuary city” because we can’t barely get sanctuary for our own homeless people.,south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[USER] [USER] shut the fuck up man. this guy pretended he knew fucking eight languages. he doesn't. Look up how he treated homeless people in [ORGANIZATION] during [ORGANIZATION] in [ORGANIZATION]. he destroyed their possessions and put them on the streets when there weren't enough shelter beds for them,south bend,"provide a fact or claim, express their opinion",,,,No,No reasoning provided.,"Comment Type: [provide a fact or claim, express their opinion]
Crit",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
[ORGANIZATION] Mayor [ORGANIZATION] discusses President-Elect PERSON1's immigration policies [ORGANIZATION],south bend,provide a fact or claim,,,"[]
Racist:",No,No reasoning provided.,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
Racist:",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] [USER] Actually, I think this is a cool idea. Like dorm-style living, but for adults. If it revitalizes mall space, helps local businesses, alleviates a shortage of affordable housing (especially for young adults or seniors) and ISN'T MANDATED BY THE GOVERNMENT, I say go for it!",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] [USER] HE WAS THE MAYOR. HE CALLED FOR THE SWEEPS. READ THE ARTICLE
[URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turning heartbreak into hope, a [ORGANIZATION] family is honoring their daughter's memory by feeding the homeless [ORGANIZATION].
READ MORE: [URL] [URL]",south bend,"provide a fact or claim, provide an observation",,solutions/interventions,"[media portrayal]
Racist: [No]
Reasoning: The post shares a factual summary of a family's charitable action (feeding the homeless) as a positive intervention, observed through a media story link",No,"The post shares a factual summary of a family's charitable action (feeding the homeless) as a positive intervention, observed through a media story link","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [media portrayal]
Racist: [No]
Reasoning: The post shares a factual summary of a family's charitable action (feeding the homeless) as a positive intervention, observed through a media story link",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Developer adds [PERSON] building to ORG1 plan for housing, retail and green space as well as address food insecurity. READI money awarded. [ORGANIZATION]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thanks to [ORGANIZATION] for inviting [USER] [ORGANIZATION]amp; I to join your table at the [USER] [ORGANIZATION]. After an especially cold night, it was wonderful to be surrounded by the warmth of many individuals who support caring for our unhoused neighbors. [PERSON]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] My favorite thing [ORGANIZATION] did when he was mirror in [ORGANIZATION], [ORGANIZATION] was cover the city in lime bikes that the homeless could throw in the river. Brilliant guy. 

Maybe if he’s president we can have lime bikes for the homeless to throw around all over the [PERSON]!",south bend,"provide a fact or claim, provide an observation, express their opinion",government critique,,[,No,No reasoning provided.,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"[ORGANIZATION] is tackling the affordable housing crisis with a new initiative. 🏠 
[URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post shares a factual claim about an organization's initiative addressing the affordable housing crisis (linked to homelessness), presenting it as a positive solution without questions, opinions, critiques, perceptions, or racial elements.",No,"The post shares a factual claim about an organization's initiative addressing the affordable housing crisis (linked to homelessness), presenting it as a positive solution without questions, opinions, critiques, perceptions, or racial elements.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares a factual claim about an organization's initiative addressing the affordable housing crisis (linked to homelessness), presenting it as a positive solution without questions, opinions, critiques, perceptions, or racial elements.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"A huge shoutout to [ORGANIZATION]'s ORG1 for their generosity and hard work! They donated 19 sets of hats, gloves, and scarves to help keep the children at [ORGANIZATION] ORG2 warm [ORGANIZATION]. 💙 [URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URGENT: ‘Save Them All’? [ORGANIZATION] to Animal Abusers—Take Action DATE0! [URL] [USER],south bend,ask a rhetorical question,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post poses a rhetorical question (""‘Save Them All’?"") to highlight an issue and urges action",No,"The post poses a rhetorical question (""‘Save Them All’?"") to highlight an issue and urges action","Comment Type: [ask a rhetorical question]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post poses a rhetorical question (""‘Save Them All’?"") to highlight an issue and urges action",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] Mayor [ORGANIZATION] discusses President-Elect PERSON1's immigration policies [URL]
Ikibatsi mutual net.",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION]'s [ORGANIZATION] and [ORGANIZATION] Mayor [PERSON] (D) discuss hot topics in the city including how the City of [ORGANIZATION] would handle President-Elect PERSON2's immigration policies, along with FAC0.

[URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post shares factual information about a discussion involving city officials on handling immigration policies and other topics (likely including homelessness based on context), which touches on potential solutions or interventions without critique, questions",No,"The post shares factual information about a discussion involving city officials on handling immigration policies and other topics (likely including homelessness based on context), which touches on potential solutions or interventions without critique, questions","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about a discussion involving city officials on handling immigration policies and other topics (likely including homelessness based on context), which touches on potential solutions or interventions without critique, questions",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[USER] [USER] Read it all bitch 
[LOCATION]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plans for a new 'FAC0' call for laundry facilities, a commercial kitchen and outdoor gathering space.

 [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post shares factual information about planned facilities (laundry, kitchen, gathering space) likely intended as interventions for homelessness, without questions, opinions, critiques, perceptions, or racial elements.",No,"The post shares factual information about planned facilities (laundry, kitchen, gathering space) likely intended as interventions for homelessness, without questions, opinions, critiques, perceptions, or racial elements.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about planned facilities (laundry, kitchen, gathering space) likely intended as interventions for homelessness, without questions, opinions, critiques, perceptions, or racial elements.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[USER] PERSON0 Yeah, about PERSON1...: [URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[USER] [USER] dey lucky i aint [ORGANIZATION] i be eating like a homeless man that aint ate in [ORGANIZATION],south bend,express their opinion,,,[harmful generalization,No,No reasoning provided.,"Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: [harmful generalization",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
[ORGANIZATION]-based [ORGANIZATION] was founded to help farmers and the thousands of homeless organs in the East African country. [PERSON],south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post states a factual claim about an organization founded to assist homeless individuals (likely a typo for ""orphans"" in context of homelessness aid), which qualifies as a solution/intervention; no critiques, perceptions, or racial elements are present",No,"The post states a factual claim about an organization founded to assist homeless individuals (likely a typo for ""orphans"" in context of homelessness aid), which qualifies as a solution/intervention; no critiques, perceptions, or racial elements are present","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post states a factual claim about an organization founded to assist homeless individuals (likely a typo for ""orphans"" in context of homelessness aid), which qualifies as a solution/intervention; no critiques, perceptions, or racial elements are present",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"813 S. FAC0 ([ORGANIZATION])
[ORGANIZATION] 

#[PERSON]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813 S. FAC0 ([ORGANIZATION])
[ORGANIZATION] 

#SouthBend",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"all of [ORGANIZATION] designs are live, with any [ORGANIZATION] proceeds [PERSON] going to ORG2 in [ORGANIZATION]

[URL] [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post announces a promotional initiative where proceeds from designs go to an organization (likely related to homelessness support), which is a factual claim and promotes a charitable intervention/solution; no critiques, perceptions, or racial elements are present.",No,"The post announces a promotional initiative where proceeds from designs go to an organization (likely related to homelessness support), which is a factual claim and promotes a charitable intervention/solution; no critiques, perceptions, or racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post announces a promotional initiative where proceeds from designs go to an organization (likely related to homelessness support), which is a factual claim and promotes a charitable intervention/solution; no critiques, perceptions, or racial elements are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Proceeds from the event will help [ORGANIZATION] continue to provide affordable housing and build community, organizers say. [URL] [URL]",south bend,"provide a fact or claim, express others opinions",,solutions/interventions,"[]
Racist: [No]
Reasoning: The post shares factual information about event proceeds supporting an organization's affordable housing efforts (fact/claim) and attributes it to organizers (others' opinions); it promotes a solution via housing provision but contains no critiques, perceptions, or racial bias.",No,"The post shares factual information about event proceeds supporting an organization's affordable housing efforts (fact/claim) and attributes it to organizers (others' opinions); it promotes a solution via housing provision but contains no critiques, perceptions, or racial bias.","Comment Type: [provide a fact or claim, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about event proceeds supporting an organization's affordable housing efforts (fact/claim) and attributes it to organizers (others' opinions); it promotes a solution via housing provision but contains no critiques, perceptions, or racial bias.",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
The luncheon also gives a platform for people to tell their stories. [PERSON],south bend,[provide,,,,No,No reasoning provided.,Comment Type: [provide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"In honor of [ORGANIZATION] [DATE] in [ORGANIZATION], [ORGANIZATION] will donate $2 for every burger sold in [ORGANIZATION] to support our programs to end youth homelessness in our community!

Visit The ORG1 in central [ORGANIZATION] at [ADDRESS]. [URL]",south bend,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The post is an announcement from an organization about a charitable donation initiative tied to sales, which provides factual details on their action to support youth homelessness programs (fact/claim) and proposes a specific intervention (fundraising via purchases); no critiques, perceptions, questions, opinions, or racial elements are present.",No,"The post is an announcement from an organization about a charitable donation initiative tied to sales, which provides factual details on their action to support youth homelessness programs (fact/claim) and proposes a specific intervention (fundraising via purchases); no critiques, perceptions, questions, opinions, or racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post is an announcement from an organization about a charitable donation initiative tied to sales, which provides factual details on their action to support youth homelessness programs (fact/claim) and proposes a specific intervention (fundraising via purchases); no critiques, perceptions, questions, opinions, or racial elements are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"I WANT THE [ORGANIZATION], I WANT THE PROPERTY_ I AM POSITIONED TO CONDEMN ALL OF SOUTH BEND OVER IT&gt; welcome to Judgement - im baby goddess of war, thats what ""angel"" you screwed over, raping me and making me homeless (dv survivor- healthcare worker)",south bend,"provide a fact or claim, express their opinion",,,"[personal interaction, deserving/undeserving]
Racist: [No]
Reasoning: The post shares personal claims of being raped",No,"The post shares personal claims of being raped,","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: []
Perception Type: [personal interaction, deserving/undeserving]
Racist: [No]
Reasoning: The post shares personal claims of being raped,",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"The purchase by the city should allow the long-planned, frequently-opposed project to move forward. [URL]",south bend,"provide a fact or claim, provide an observation",,solutions/interventions,"[not in my backyard]
Racist: [No]
Reasoning: The comment neutrally reports on a city purchase enabling a homelessness-related project to proceed despite opposition, providing facts/observations about the development; it implies NIMBY-style resistance without critiquing or showing bias",No,"The comment neutrally reports on a city purchase enabling a homelessness-related project to proceed despite opposition, providing facts/observations about the development; it implies NIMBY-style resistance without critiquing or showing bias","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [not in my backyard]
Racist: [No]
Reasoning: The comment neutrally reports on a city purchase enabling a homelessness-related project to proceed despite opposition, providing facts/observations about the development; it implies NIMBY-style resistance without critiquing or showing bias",0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"☘️🎁🎄Christmas Giving [DATE] is live🎄🎁☘️

Donate to [ORGANIZATION] in [ORGANIZATION] here: [URL]

Additional details: [URL] [URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[PERSON] approved tax breaks for developers during their meeting [ORGANIZATION] [TIME].

[URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"🎄Christmas Giving🎄 kickoff pod with [USER], talking playoff committee, [ORGANIZATION] gaslighting, [ORGANIZATION] and a lot more.

Listen: [ORGANIZATION] to ORG1 in [PERSON]: [URL] [URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] can I get some marshal law in [ORGANIZATION]; [PERSON], [ORGANIZATION] , this college is sabotaging my name my housing  my health ,  they [ORGANIZATION]; think about to praising God or think they can say im not working so the police don't have a job to do.",rockford,"ask a rhetorical question, provide a fact or claim, express their opinion",government critique,[,,No,No reasoning provided.,"Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: [",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"PERSON0 Picture from when [PERSON] bulldozed over homeless encampments as the mayor of [ORGANIZATION], [PERSON]. Clearly, Democrats love destroying the few possessions belonging to the homeless. [URL]",south bend,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thank you, [ORGANIZATION] in [ORGANIZATION], for bringing the cheer to our residents at [ORGANIZATION] in [PERSON] with the donation of these festive wreaths and door decorations. [URL] [URL]",rockford,"provide a fact or claim, provide an observation, express their opinion",,solutions/interventions,"[]
Racist: [No]
Reasoning: The post expresses gratitude for a donation (opinion and observation), states the fact of the donation bringing cheer to residents (likely in a homelessness-related context), and highlights a charitable intervention; no critiques, negative perceptions, or racial elements are present.",No,"The post expresses gratitude for a donation (opinion and observation), states the fact of the donation bringing cheer to residents (likely in a homelessness-related context), and highlights a charitable intervention; no critiques, negative perceptions, or racial elements are present.","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post expresses gratitude for a donation (opinion and observation), states the fact of the donation bringing cheer to residents (likely in a homelessness-related context), and highlights a charitable intervention; no critiques, negative perceptions, or racial elements are present.",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
[ORGANIZATION] seeks funds to assist growing homeless population in [ORGANIZATION]. [URL],rockford,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
Racist: [No]
Reasoning: The post shares factual information about an organization seeking funds for",No,The post shares factual information about an organization seeking funds for,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about an organization seeking funds for",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"PERSON0 They've got all that affordable housing, but the downside is it's in [ORGANIZATION].",rockford,"provide a fact or claim, provide an observation, express their opinion",societal critique,,"[not in my backyard]
Racist: [No]
Reasoning: The comment claims the existence of affordable housing in a specific location while expressing an opinion that its placement is a ""downside",No,"The comment claims the existence of affordable housing in a specific location while expressing an opinion that its placement is a ""downside","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [societal critique]
Response Category: []
Perception Type: [not in my backyard]
Racist: [No]
Reasoning: The comment claims the existence of affordable housing in a specific location while expressing an opinion that its placement is a ""downside",0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
